,AdID,Type,Link,TimeScraped
0,6390803,Stanovanje,/oglasi-prodaja/bezigrajski-dvor-plava-laguna-stanovanje_6390803/,2021-03-08 18:37:20.901107
1,6389036,Stanovanje,/oglasi-prodaja/bs-3-stanovanje_6389036/,2021-03-08 18:37:20.917064
2,6391861,Stanovanje,/oglasi-prodaja/btc-balkon-dvigalo-nova-fasada-stanovanje_6391861/,2021-03-08 18:37:20.921054
3,6391755,Stanovanje,/oglasi-prodaja/crnuce-stanovanje_6391755/,2021-03-08 18:37:20.925043
4,6384315,Stanovanje,/oglasi-prodaja/dravlje-stanovanje_6384315/,2021-03-08 18:37:20.929034
5,6375065,Stanovanje,/oglasi-prodaja/kodeljevo-povsetova-stanovanje_6375065/,2021-03-08 18:37:20.934020
6,6369398,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6369398/,2021-03-08 18:37:20.937010
7,6368284,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6368284/,2021-03-08 18:37:20.941001
8,6359990,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6359990/,2021-03-08 18:37:20.943993
9,6391691,Stanovanje,/oglasi-prodaja/lj-bezigrad-balkon-stanovanje_6391691/,2021-03-08 18:37:20.948979
10,6340798,Stanovanje,/oglasi-prodaja/lj-center-stanovanje_6340798/,2021-03-08 18:37:20.952968
11,6392437,Stanovanje,/oglasi-prodaja/lj-center-stanovanje_6392437/,2021-03-08 18:37:20.954965
12,6383498,Stanovanje,/oglasi-prodaja/lj-center-stanovanje_6383498/,2021-03-08 18:37:20.957957
13,6390791,Stanovanje,/oglasi-prodaja/lj-center-stanovanje_6390791/,2021-03-08 18:37:20.961943
14,6390793,Stanovanje,/oglasi-prodaja/lj-center-stanovanje_6390793/,2021-03-08 18:37:20.965933
15,6317435,Stanovanje,/oglasi-prodaja/lj-center-stanovanje_6317435/,2021-03-08 18:37:20.974909
16,6345265,Stanovanje,/oglasi-prodaja/lj-center-blizina-dramekongresnega-trga-stanovanje_6345265/,2021-03-08 18:37:20.980894
17,6319089,Stanovanje,/oglasi-prodaja/lj-center-devana-park-stanovanje_6319089/,2021-03-08 18:37:20.984884
18,6343237,Stanovanje,/oglasi-prodaja/lj-center-devana-park-stanovanje_6343237/,2021-03-08 18:37:20.989869
19,6392256,Stanovanje,/oglasi-prodaja/lj-center-mesarska-stanovanje_6392256/,2021-03-08 18:37:20.991863
20,6390794,Stanovanje,/oglasi-prodaja/lj-center-rezidenca-masarykova-stanovanje_6390794/,2021-03-08 18:37:20.994855
21,6390792,Stanovanje,/oglasi-prodaja/lj-center-rezidenca-masarykova-stanovanje_6390792/,2021-03-08 18:37:20.998848
22,6271336,Stanovanje,/oglasi-prodaja/lj-center-stilsko-staromescansko-stanovanje-stanovanje_6271336/,2021-03-08 18:37:21.001839
23,6389314,Stanovanje,/oglasi-prodaja/lj-center-strogi-pes-cona-stanovanje_6389314/,2021-03-08 18:37:21.005826
24,6374232,Stanovanje,/oglasi-prodaja/lj-center-stefanova-ul-dukicevi-bloki-stanovanje_6374232/,2021-03-08 18:37:21.008818
25,6390950,Stanovanje,/oglasi-prodaja/lj-center-trg-ofmiklosiceva-stanovanje_6390950/,2021-03-08 18:37:21.011811
26,6370919,Stanovanje,/oglasi-prodaja/lj-moste-stanovanje_6370919/,2021-03-08 18:37:21.015800
27,6391289,Stanovanje,/oglasi-prodaja/lj-moste-nove-jarse-stanovanje_6391289/,2021-03-08 18:37:21.023778
28,6291277,Stanovanje,/oglasi-prodaja/lj-moste-zelena-jama-pokopaliska-ulica-stanovanje_6291277/,2021-03-08 18:37:21.027768
29,6389622,Stanovanje,/oglasi-prodaja/lj-siska-stanovanje_6389622/,2021-03-08 18:37:21.030761
30,6388277,Stanovanje,/oglasi-prodaja/lj-siska-stanovanje_6388277/,2021-03-08 18:37:22.159738
31,6389482,Stanovanje,/oglasi-prodaja/lj-siska-stanovanje_6389482/,2021-03-08 18:37:22.163728
32,6391371,Stanovanje,/oglasi-prodaja/lj-siska-stanovanje_6391371/,2021-03-08 18:37:22.168715
33,6345237,Stanovanje,/oglasi-prodaja/lj-siska-stanovanje_6345237/,2021-03-08 18:37:22.171706
34,6384142,Stanovanje,/oglasi-prodaja/lj-siska-stanovanje_6384142/,2021-03-08 18:37:22.174699
35,6384147,Stanovanje,/oglasi-prodaja/lj-siska-stanovanje_6384147/,2021-03-08 18:37:22.177690
36,6378331,Stanovanje,/oglasi-prodaja/lj-siska-stanovanje_6378331/,2021-03-08 18:37:22.182678
37,6391291,Stanovanje,/oglasi-prodaja/lj-vic-stanovanje_6391291/,2021-03-08 18:37:22.186667
38,6385564,Stanovanje,/oglasi-prodaja/lj-vic-dolgi-most-ramovseva-ulica-stanovanje_6385564/,2021-03-08 18:37:22.189659
39,6379559,Stanovanje,/oglasi-prodaja/podutik-stanovanje_6379559/,2021-03-08 18:37:22.192652
40,6370693,Stanovanje,/oglasi-prodaja/prule-stanovanje_6370693/,2021-03-08 18:37:22.197639
41,6370694,Stanovanje,/oglasi-prodaja/prule-stanovanje_6370694/,2021-03-08 18:37:22.200629
42,6392219,Stanovanje,/oglasi-prodaja/rozna-dolina-stanovanje_6392219/,2021-03-08 18:37:22.205616
43,6389258,Stanovanje,/oglasi-prodaja/rozna-dolina-stanovanje_6389258/,2021-03-08 18:37:22.208608
44,6389231,Stanovanje,/oglasi-prodaja/rudnik-stanovanje_6389231/,2021-03-08 18:37:22.213596
45,6389545,Stanovanje,/oglasi-prodaja/rudnik-jurckova-96-stanovanje_6389545/,2021-03-08 18:37:22.218582
46,6384688,Stanovanje,/oglasi-prodaja/rudnik-jurckova-96-stanovanje_6384688/,2021-03-08 18:37:22.221573
47,6388903,Stanovanje,/oglasi-prodaja/spodnje-gameljne-stanovanje_6388903/,2021-03-08 18:37:22.224565
48,6392395,Stanovanje,/oglasi-prodaja/stepanjsko-naselje-stanovanje_6392395/,2021-03-08 18:37:22.227556
49,6365613,Stanovanje,/oglasi-prodaja/tabor-stanovanje_6365613/,2021-03-08 18:37:22.230550
50,6375622,Stanovanje,/oglasi-prodaja/tacen-brod-gameljne-siska-stanovanje_6375622/,2021-03-08 18:37:22.234540
51,6388280,Stanovanje,/oglasi-prodaja/tacen-terasa-dve-parkirni-mesti-stanovanje_6388280/,2021-03-08 18:37:22.238528
52,6373236,Stanovanje,/oglasi-prodaja/vizmarje-stanovanje_6373236/,2021-03-08 18:37:22.241520
53,6304632,Stanovanje,/oglasi-prodaja/vizmarje-stanovanje_6304632/,2021-03-08 18:37:22.244511
54,6304635,Stanovanje,/oglasi-prodaja/vizmarje-stanovanje_6304635/,2021-03-08 18:37:22.249500
55,6304634,Stanovanje,/oglasi-prodaja/vizmarje-stanovanje_6304634/,2021-03-08 18:37:22.253490
56,6392668,Stanovanje,/oglasi-prodaja/bezigrajski-dvor-hacquetova1a-lj-stanovanje_6392668/,2021-03-08 18:37:22.257478
57,6390942,Stanovanje,/oglasi-prodaja/bezigrajski-dvor-lj-bezigrad-stanovanje_6390942/,2021-03-08 18:37:22.260470
58,6379940,Stanovanje,/oglasi-prodaja/bizovik-stanovanje_6379940/,2021-03-08 18:37:22.264461
59,6370361,Stanovanje,/oglasi-prodaja/brdo-stanovanje_6370361/,2021-03-08 18:37:22.268450
60,6383121,Stanovanje,/oglasi-prodaja/brdo-stanovanje_6383121/,2021-03-08 18:37:25.325903
61,6388037,Stanovanje,/oglasi-prodaja/brdo-stanovanje_6388037/,2021-03-08 18:37:25.330892
62,6392310,Stanovanje,/oglasi-prodaja/brdo-zeleni-gaj-stanovanje_6392310/,2021-03-08 18:37:25.335878
63,6392535,Stanovanje,/oglasi-prodaja/brinje-stanovanje_6392535/,2021-03-08 18:37:25.340865
64,6376409,Stanovanje,/oglasi-prodaja/brinje-stanovanje_6376409/,2021-03-08 18:37:25.344854
65,6352000,Stanovanje,/oglasi-prodaja/brinje-stanovanje_6352000/,2021-03-08 18:37:25.350837
66,6351997,Stanovanje,/oglasi-prodaja/brinje-stanovanje_6351997/,2021-03-08 18:37:25.353829
67,6351792,Stanovanje,/oglasi-prodaja/brinje-stanovanje_6351792/,2021-03-08 18:37:25.356821
68,6354000,Stanovanje,/oglasi-prodaja/brod-stanovanje_6354000/,2021-03-08 18:37:25.359813
69,6392536,Stanovanje,/oglasi-prodaja/brod-stanovanje_6392536/,2021-03-08 18:37:25.362805
70,6381385,Stanovanje,/oglasi-prodaja/brod-stanovanje_6381385/,2021-03-08 18:37:25.365798
71,6383726,Stanovanje,/oglasi-prodaja/brod-stanovanje_6383726/,2021-03-08 18:37:25.368788
72,6346495,Stanovanje,/oglasi-prodaja/brod-stanovanje_6346495/,2021-03-08 18:37:25.371780
73,6368909,Stanovanje,/oglasi-prodaja/brod-stanovanje_6368909/,2021-03-08 18:37:25.373812
74,6383895,Stanovanje,/oglasi-prodaja/brod-stanovanje_6383895/,2021-03-08 18:37:25.376766
75,6392715,Stanovanje,/oglasi-prodaja/brod-atrijsko-stanovanje_6392715/,2021-03-08 18:37:25.379759
76,6357768,Stanovanje,/oglasi-prodaja/brod-tacenska-cesta-stanovanje_6357768/,2021-03-08 18:37:25.382752
77,6388372,Stanovanje,/oglasi-prodaja/bs-3-stanovanje_6388372/,2021-03-08 18:37:25.385743
78,6391656,Stanovanje,/oglasi-prodaja/bs-3-stanovanje_6391656/,2021-03-08 18:37:25.388750
79,6389808,Stanovanje,/oglasi-prodaja/bs-3-stanovanje_6389808/,2021-03-08 18:37:25.390766
80,6390712,Stanovanje,/oglasi-prodaja/bs-3-stanovanje_6390712/,2021-03-08 18:37:25.393721
81,6372031,Stanovanje,/oglasi-prodaja/bs-3-stanovanje_6372031/,2021-03-08 18:37:25.396751
82,6387179,Stanovanje,/oglasi-prodaja/bs-3-stanovanje_6387179/,2021-03-08 18:37:25.398728
83,6339945,Stanovanje,/oglasi-prodaja/bs-3-stanovanje_6339945/,2021-03-08 18:37:25.401740
84,6375937,Stanovanje,/oglasi-prodaja/bs-3-bs3-stanovanje_6375937/,2021-03-08 18:37:25.404694
85,6384179,Stanovanje,/oglasi-prodaja/bs-3-maroltova-stanovanje_6384179/,2021-03-08 18:37:25.406687
86,6374856,Stanovanje,/oglasi-prodaja/bs-3-maroltova-ul-2-1000-lj-stanovanje_6374856/,2021-03-08 18:37:25.409680
87,6371355,Stanovanje,/oglasi-prodaja/bs-3-puhova-ulica-stanovanje_6371355/,2021-03-08 18:37:25.412670
88,6391451,Stanovanje,/oglasi-prodaja/btc-stanovanje_6391451/,2021-03-08 18:37:25.415699
89,6391124,Stanovanje,/oglasi-prodaja/btc-flajsmanova-ulica-stanovanje_6391124/,2021-03-08 18:37:25.418689
90,6390881,Stanovanje,/oglasi-prodaja/crnuce-stanovanje_6390881/,2021-03-08 18:37:26.962522
91,6384328,Stanovanje,/oglasi-prodaja/crnuce-stanovanje_6384328/,2021-03-08 18:37:26.966513
92,6390823,Stanovanje,/oglasi-prodaja/crnuce-stanovanje_6390823/,2021-03-08 18:37:26.969505
93,6390968,Stanovanje,/oglasi-prodaja/crnuce-stanovanje_6390968/,2021-03-08 18:37:26.972498
94,6379065,Stanovanje,/oglasi-prodaja/crnuce-stanovanje_6379065/,2021-03-08 18:37:26.975489
95,6391126,Stanovanje,/oglasi-prodaja/crnuce-stanovanje_6391126/,2021-03-08 18:37:26.977483
96,6391129,Stanovanje,/oglasi-prodaja/crnuce-stanovanje_6391129/,2021-03-08 18:37:26.980475
97,6392347,Stanovanje,/oglasi-prodaja/crnuce-stanovanje_6392347/,2021-03-08 18:37:26.984465
98,6390825,Stanovanje,/oglasi-prodaja/crnuce-stanovanje_6390825/,2021-03-08 18:37:26.988454
99,6391486,Stanovanje,/oglasi-prodaja/crnuce-stanovanje_6391486/,2021-03-08 18:37:26.992478
100,6388564,Stanovanje,/oglasi-prodaja/crnuce-stanovanje_6388564/,2021-03-08 18:37:26.997430
101,6385013,Stanovanje,/oglasi-prodaja/crnuce-stanovanje_6385013/,2021-03-08 18:37:27.003414
102,6391192,Stanovanje,/oglasi-prodaja/crnuce-stanovanje_6391192/,2021-03-08 18:37:27.006408
103,6391204,Stanovanje,/oglasi-prodaja/crnuce-stanovanje_6391204/,2021-03-08 18:37:27.009400
104,6371690,Stanovanje,/oglasi-prodaja/crnuce-cesta-24-junija-stanovanje_6371690/,2021-03-08 18:37:27.012392
105,6391720,Stanovanje,/oglasi-prodaja/crnuce-crnuska-gmajna-z-garazo-in-zimskim-vrtom-stanovanje_6391720/,2021-03-08 18:37:27.014417
106,6321136,Stanovanje,/oglasi-prodaja/crnuce-dunajska-cesta-stanovanje_6321136/,2021-03-08 18:37:27.017409
107,6391332,Stanovanje,/oglasi-prodaja/crnuce-eminentno-naselje-stanovanje_6391332/,2021-03-08 18:37:27.020402
108,6388800,Stanovanje,/oglasi-prodaja/crnuce-savski-breg-stanovanje_6388800/,2021-03-08 18:37:27.022400
109,6389429,Stanovanje,/oglasi-prodaja/crnuce-slovenija-stanovanje_6389429/,2021-03-08 18:37:27.025388
110,6392624,Stanovanje,/oglasi-prodaja/crnuce-suhadolcanova-ulica-stanovanje_6392624/,2021-03-08 18:37:27.028380
111,6388604,Stanovanje,/oglasi-prodaja/crnuce-trzin-stanovanje_6388604/,2021-03-08 18:37:27.031340
112,6390283,Stanovanje,/oglasi-prodaja/crnuska-gmajna-lj-crnuce-stanovanje_6390283/,2021-03-08 18:37:27.034334
113,6389246,Stanovanje,/oglasi-prodaja/dobrunje-stanovanje_6389246/,2021-03-08 18:37:27.038321
114,6388266,Stanovanje,/oglasi-prodaja/dolgi-most-stanovanje_6388266/,2021-03-08 18:37:27.042309
115,6389289,Stanovanje,/oglasi-prodaja/dolgi-most-stanovanje_6389289/,2021-03-08 18:37:27.047299
116,6389286,Stanovanje,/oglasi-prodaja/dolgi-most-stanovanje_6389286/,2021-03-08 18:37:27.052283
117,6389290,Stanovanje,/oglasi-prodaja/dolgi-most-stanovanje_6389290/,2021-03-08 18:37:27.056274
118,6389287,Stanovanje,/oglasi-prodaja/dolgi-most-stanovanje_6389287/,2021-03-08 18:37:27.059266
119,6139361,Stanovanje,/oglasi-prodaja/dolgi-most-stanovanje_6139361/,2021-03-08 18:37:27.061262
120,6370583,Stanovanje,/oglasi-prodaja/dolgi-most-stanovanje_6370583/,2021-03-08 18:37:28.101512
121,6386892,Stanovanje,/oglasi-prodaja/dolgi-most-lj-kozarje-stanovanje_6386892/,2021-03-08 18:37:28.104468
122,6383380,Stanovanje,/oglasi-prodaja/dolgi-most-trzaska-cesta-stanovanje_6383380/,2021-03-08 18:37:28.106502
123,6363550,Stanovanje,/oglasi-prodaja/dolgi-most-vic-stanovanje_6363550/,2021-03-08 18:37:28.109456
124,6319954,Stanovanje,/oglasi-prodaja/dravlje-stanovanje_6319954/,2021-03-08 18:37:28.113446
125,6375212,Stanovanje,/oglasi-prodaja/dravlje-stanovanje_6375212/,2021-03-08 18:37:28.116439
126,6357807,Stanovanje,/oglasi-prodaja/dravlje-stanovanje_6357807/,2021-03-08 18:37:28.119429
127,6390707,Stanovanje,/oglasi-prodaja/dravlje-stanovanje_6390707/,2021-03-08 18:37:28.121424
128,6380686,Stanovanje,/oglasi-prodaja/dravlje-stanovanje_6380686/,2021-03-08 18:37:28.124417
129,6370447,Stanovanje,/oglasi-prodaja/dravlje-stanovanje_6370447/,2021-03-08 18:37:28.129403
130,6384944,Stanovanje,/oglasi-prodaja/dravlje-stanovanje_6384944/,2021-03-08 18:37:28.133405
131,6371810,Stanovanje,/oglasi-prodaja/dravlje-stanovanje_6371810/,2021-03-08 18:37:28.136384
132,6392909,Stanovanje,/oglasi-prodaja/dravlje-stanovanje_6392909/,2021-03-08 18:37:28.139412
133,6294243,Stanovanje,/oglasi-prodaja/dravlje-stanovanje_6294243/,2021-03-08 18:37:28.145393
134,6364540,Stanovanje,/oglasi-prodaja/dravlje-stanovanje_6364540/,2021-03-08 18:37:28.150380
135,6392805,Stanovanje,/oglasi-prodaja/dravlje-stanovanje_6392805/,2021-03-08 18:37:28.153373
136,6294251,Stanovanje,/oglasi-prodaja/dravlje-stanovanje_6294251/,2021-03-08 18:37:28.156329
137,6387761,Stanovanje,/oglasi-prodaja/dravlje-stanovanje_6387761/,2021-03-08 18:37:28.159322
138,6391640,Stanovanje,/oglasi-prodaja/dravlje-stanovanje_6391640/,2021-03-08 18:37:28.161353
139,6283193,Stanovanje,/oglasi-prodaja/dravlje-stanovanje_6283193/,2021-03-08 18:37:28.165305
140,6370479,Stanovanje,/oglasi-prodaja/dravlje-blizina-obvoznice-stanovanje_6370479/,2021-03-08 18:37:28.167299
141,6365814,Stanovanje,/oglasi-prodaja/dravlje-brilejeva-siska-sentvid-stanovanje_6365814/,2021-03-08 18:37:28.170291
142,6358110,Stanovanje,/oglasi-prodaja/dravlje-brilejeva-ulica-stanovanje_6358110/,2021-03-08 18:37:28.173287
143,6367485,Stanovanje,/oglasi-prodaja/dravlje-brilejeva-ulica-stanovanje_6367485/,2021-03-08 18:37:28.175280
144,6392916,Stanovanje,/oglasi-prodaja/dravlje-dupleks-stanovanje_6392916/,2021-03-08 18:37:28.178273
145,6383129,Stanovanje,/oglasi-prodaja/dravlje-siska-stanovanje_6383129/,2021-03-08 18:37:28.182259
146,6386864,Stanovanje,/oglasi-prodaja/dravlje-siska-cebelarska-ulica-1-stanovanje_6386864/,2021-03-08 18:37:28.185252
147,6357790,Stanovanje,/oglasi-prodaja/dravlje-z-garazo-in-odprtim-pogledom-na-zelenje-stanovanje_6357790/,2021-03-08 18:37:28.189242
148,6390184,Stanovanje,/oglasi-prodaja/fuzine-stanovanje_6390184/,2021-03-08 18:37:28.193232
149,6392444,Stanovanje,/oglasi-prodaja/fuzine-stanovanje_6392444/,2021-03-08 18:37:28.198218
150,6392844,Stanovanje,/oglasi-prodaja/fuzine-stanovanje_6392844/,2021-03-08 18:37:29.150706
151,6390459,Stanovanje,/oglasi-prodaja/fuzine-stanovanje_6390459/,2021-03-08 18:37:29.153698
152,6388608,Stanovanje,/oglasi-prodaja/fuzine-stanovanje_6388608/,2021-03-08 18:37:29.156698
153,6392598,Stanovanje,/oglasi-prodaja/fuzine-stanovanje_6392598/,2021-03-08 18:37:29.159645
154,6389757,Stanovanje,/oglasi-prodaja/fuzine-stanovanje_6389757/,2021-03-08 18:37:29.163636
155,6390564,Stanovanje,/oglasi-prodaja/fuzine-stanovanje_6390564/,2021-03-08 18:37:29.172646
156,6383576,Stanovanje,/oglasi-prodaja/fuzine-stanovanje_6383576/,2021-03-08 18:37:29.175604
157,6349077,Stanovanje,/oglasi-prodaja/fuzine-stanovanje_6349077/,2021-03-08 18:37:29.179591
158,6389784,Stanovanje,/oglasi-prodaja/fuzine-stanovanje_6389784/,2021-03-08 18:37:29.187604
159,6390250,Stanovanje,/oglasi-prodaja/fuzine-stanovanje_6390250/,2021-03-08 18:37:29.195548
160,6389634,Stanovanje,/oglasi-prodaja/fuzine-atrij-stanovanje_6389634/,2021-03-08 18:37:29.204561
161,6392213,Stanovanje,/oglasi-prodaja/fuzine-balkon-brodarjev-trg-stanovanje_6392213/,2021-03-08 18:37:29.210509
162,6390063,Stanovanje,/oglasi-prodaja/fuzine-rusjanov-trg-stanovanje_6390063/,2021-03-08 18:37:29.213502
163,6381810,Stanovanje,/oglasi-prodaja/galjevica-jurckova-stanovanje_6381810/,2021-03-08 18:37:29.216493
164,6391402,Stanovanje,/oglasi-prodaja/gunclje-stanovanje_6391402/,2021-03-08 18:37:29.218488
165,6357859,Stanovanje,/oglasi-prodaja/jarse-stanovanje_6357859/,2021-03-08 18:37:29.221479
166,6388160,Stanovanje,/oglasi-prodaja/jezica-stanovanje_6388160/,2021-03-08 18:37:29.224472
167,6195642,Stanovanje,/oglasi-prodaja/klece-stanovanje_6195642/,2021-03-08 18:37:29.227465
168,6392243,Stanovanje,/oglasi-prodaja/kodeljevo-stanovanje_6392243/,2021-03-08 18:37:29.231453
169,6392993,Stanovanje,/oglasi-prodaja/kodeljevo-stanovanje_6392993/,2021-03-08 18:37:29.233449
170,6392332,Stanovanje,/oglasi-prodaja/kodeljevo-stanovanje_6392332/,2021-03-08 18:37:29.236441
171,6247251,Stanovanje,/oglasi-prodaja/kodeljevo-blizu-dif-a-stanovanje_6247251/,2021-03-08 18:37:29.239432
172,6346844,Stanovanje,/oglasi-prodaja/kolezija-stanovanje_6346844/,2021-03-08 18:37:29.242477
173,6346842,Stanovanje,/oglasi-prodaja/kolezija-stanovanje_6346842/,2021-03-08 18:37:29.245414
174,6372283,Stanovanje,/oglasi-prodaja/kolezija-stanovanje_6372283/,2021-03-08 18:37:29.253435
175,6388137,Stanovanje,/oglasi-prodaja/koseze-stanovanje_6388137/,2021-03-08 18:37:29.261414
176,6339138,Stanovanje,/oglasi-prodaja/koseze-stanovanje_6339138/,2021-03-08 18:37:29.266360
177,6361436,Stanovanje,/oglasi-prodaja/koseze-stanovanje_6361436/,2021-03-08 18:37:29.269353
178,6259240,Stanovanje,/oglasi-prodaja/koseze-stanovanje_6259240/,2021-03-08 18:37:29.272378
179,6392031,Stanovanje,/oglasi-prodaja/koseze-stan-z-vrtom-stanovanje_6392031/,2021-03-08 18:37:29.274374
180,6392278,Stanovanje,/oglasi-prodaja/litostroj-stanovanje_6392278/,2021-03-08 18:37:30.448195
181,6385611,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6385611/,2021-03-08 18:37:30.451192
182,6366974,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6366974/,2021-03-08 18:37:30.454182
183,6374000,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6374000/,2021-03-08 18:37:30.457173
184,6391403,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6391403/,2021-03-08 18:37:30.460165
185,6390170,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6390170/,2021-03-08 18:37:30.463158
186,6381204,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6381204/,2021-03-08 18:37:30.466150
187,6348819,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6348819/,2021-03-08 18:37:30.469140
188,6360041,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6360041/,2021-03-08 18:37:30.472168
189,6390120,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6390120/,2021-03-08 18:37:30.475160
190,6329745,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6329745/,2021-03-08 18:37:30.478151
191,6391338,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6391338/,2021-03-08 18:37:30.481110
192,6388815,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6388815/,2021-03-08 18:37:30.484136
193,6389605,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6389605/,2021-03-08 18:37:30.487127
194,6392759,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6392759/,2021-03-08 18:37:30.490124
195,6383249,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6383249/,2021-03-08 18:37:30.493112
196,6386359,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6386359/,2021-03-08 18:37:30.495071
197,6307623,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6307623/,2021-03-08 18:37:30.499063
198,6378027,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6378027/,2021-03-08 18:37:30.502055
199,6386537,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6386537/,2021-03-08 18:37:30.505045
200,6388164,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6388164/,2021-03-08 18:37:30.508037
201,6390278,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6390278/,2021-03-08 18:37:30.511029
202,6390098,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6390098/,2021-03-08 18:37:30.515020
203,6386803,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6386803/,2021-03-08 18:37:30.518012
204,6386728,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6386728/,2021-03-08 18:37:30.521003
205,6385952,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6385952/,2021-03-08 18:37:30.522997
206,6382984,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6382984/,2021-03-08 18:37:30.525991
207,6391727,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6391727/,2021-03-08 18:37:30.528982
208,6388404,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6388404/,2021-03-08 18:37:30.532971
209,6390399,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6390399/,2021-03-08 18:37:30.534965
210,6385047,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6385047/,2021-03-08 18:37:31.538279
211,6385005,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6385005/,2021-03-08 18:37:31.541270
212,6385892,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6385892/,2021-03-08 18:37:31.544263
213,6392882,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6392882/,2021-03-08 18:37:31.547254
214,6387186,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6387186/,2021-03-08 18:37:31.550246
215,6377399,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6377399/,2021-03-08 18:37:31.553238
216,6218195,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6218195/,2021-03-08 18:37:31.557231
217,6391762,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6391762/,2021-03-08 18:37:31.560256
218,6390519,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6390519/,2021-03-08 18:37:31.563213
219,6342257,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6342257/,2021-03-08 18:37:31.566241
220,6374532,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6374532/,2021-03-08 18:37:31.569197
221,6258957,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6258957/,2021-03-08 18:37:31.572211
222,6277947,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6277947/,2021-03-08 18:37:31.575181
223,6335076,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6335076/,2021-03-08 18:37:31.578174
224,6392618,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6392618/,2021-03-08 18:37:31.581166
225,6384489,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6384489/,2021-03-08 18:37:31.584192
226,6379827,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6379827/,2021-03-08 18:37:31.587150
227,6378354,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6378354/,2021-03-08 18:37:31.590143
228,6370717,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6370717/,2021-03-08 18:37:31.593134
229,6350649,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6350649/,2021-03-08 18:37:31.596125
230,6341806,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6341806/,2021-03-08 18:37:31.599156
231,6355802,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6355802/,2021-03-08 18:37:31.602145
232,6216790,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6216790/,2021-03-08 18:37:31.605101
233,6317998,Stanovanje,/oglasi-prodaja/lj-bezigrad-stanovanje_6317998/,2021-03-08 18:37:31.608093
