,AdID,Title,Type,YearBuilt,Link,Seller,Size,SalePrice,lastUpdate
949,6387834,IDRIJA,Stanovanje,1879,/oglasi-prodaja/idrija-stanovanje_6387834/,KU-MI nepremičnine d.o.o.,100.0,59000.0,2021-03-08 16:16:36.914811
950,6385544,IDRIJA,Stanovanje,1860,/oglasi-prodaja/idrija-stanovanje_6385544/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",110.3,100000.0,2021-03-08 16:16:36.918801
951,6389409,"IDRIJA, CENTER",Stanovanje,2019,/oglasi-prodaja/idrija-center-stanovanje_6389409/,"VEBER Nepremičnine, Logatec, d.o.o., ",59.0,85500.0,2021-03-08 16:16:36.929772
952,6348419,"IDRIJA, CENTER",Stanovanje,2019,/oglasi-prodaja/idrija-center-stanovanje_6348419/,"VEBER Nepremičnine, Logatec, d.o.o., ",59.0,85500.0,2021-03-08 16:16:36.939745
953,6343689,"IDRIJA, GRILČEVA ULICA 26",Stanovanje,1976,/oglasi-prodaja/idrija-grilceva-ulica-26-stanovanje_6343689/,"Mercator, d.d., Sektor razvoj in dezinvestije",37.6,33900.0,2021-03-08 16:16:36.943734
954,6350161,"IDRIJA, ULICA OTONA ŽUPANČIČA 9",Stanovanje,1980,/oglasi-prodaja/idrija-ulica-otona-zupancica-9-stanovanje_6350161/,Zasebna ponudba,85.0,1500.0,2021-03-08 16:16:36.949720
955,6343695,"IDRIJA, ZA GRADOM 9",Stanovanje,1963,/oglasi-prodaja/idrija-za-gradom-9-stanovanje_6343695/,"Mercator, d.d., Sektor razvoj in dezinvestije",19.5,17900.0,2021-03-08 16:16:36.955703
956,6363534,"IG, SULČJA ULICA",Stanovanje,2004,/oglasi-prodaja/ig-sulcja-ulica-stanovanje_6363534/,Nepremičninska agencija ,102.0,160000.0,2021-03-08 16:16:36.960691
957,6288204,IHAN,Stanovanje,1989,/oglasi-prodaja/ihan-stanovanje_6288204/,"Sans nepremičnine, d.o.o.",83.0,149990.0,2021-03-08 16:16:36.964681
958,6385618,IKA,Stanovanje,1980,/oglasi-prodaja/ika-stanovanje_6385618/,Smart Immobilie d.o.o.,61.0,210000.0,2021-03-08 16:16:36.971659
959,6392398,ILIRSKA BISTRICA,Stanovanje,2008,/oglasi-prodaja/ilirska-bistrica-stanovanje_6392398/,Zasebna ponudba,68.5,55000.0,2021-03-08 16:16:36.984625
960,6356714,ILIRSKA BISTRICA,Stanovanje,1981,/oglasi-prodaja/ilirska-bistrica-stanovanje_6356714/,Zasebna ponudba,80.43,94000.0,2021-03-08 16:16:38.261246
961,6363324,ILIRSKA BISTRICA,Stanovanje,1982,/oglasi-prodaja/ilirska-bistrica-stanovanje_6363324/,"NIONA, Nina Rangus s.p.",85.3,65000.0,2021-03-08 16:16:38.266236
962,6346963,"ILIRSKA BISTRICA, CENTER",Stanovanje,1910,/oglasi-prodaja/ilirska-bistrica-center-stanovanje_6346963/,Euro MB d.o.o.,60.0,55000.0,2021-03-08 16:16:38.270186
963,6269354,"ILIRSKA BISTRICA, ROZMANOVA ULICA",Stanovanje,1980,/oglasi-prodaja/ilirska-bistrica-rozmanova-ulica-stanovanje_6269354/,Zasebna ponudba,59.0,67000.0,2021-03-08 16:16:38.275209
964,6392908,"ILIRSKA BISTRICA, ROZMANOVA ULICA 24B",Stanovanje,1978,/oglasi-prodaja/ilirska-bistrica-rozmanova-ulica-24b-stanovanje_6392908/,Ministrstvo za obrambo Republike Slovenije,64.5,59150.0,2021-03-08 16:16:38.279161
965,6378973,"ITALIJA ~ BRDA, ŠTEVERJAN",Stanovanje,1979,/oglasi-prodaja/italija--brda-steverjan-stanovanje_6378973/,Zasebna ponudba,100.0,130000.0,2021-03-08 16:16:38.284187
966,6374013,"ITALIJA, TRST",Stanovanje,2003,/oglasi-prodaja/italija-trst-stanovanje_6374013/,Zasebna ponudba,85.0,245000.0,2021-03-08 16:16:38.288174
967,6342975,IVANČNA GORICA,Stanovanje,2009,/oglasi-prodaja/ivancna-gorica-stanovanje_6342975/,Zasebna ponudba,71.0,195000.0,2021-03-08 16:16:38.292166
968,6392201,IVANČNA GORICA,Stanovanje,2019,/oglasi-prodaja/ivancna-gorica-stanovanje_6392201/,"Ažur Trading, d.o.o.",97.4,230000.0,2021-03-08 16:16:38.297114
969,6380675,IVANČNA GORICA,Stanovanje,1986,/oglasi-prodaja/ivancna-gorica-stanovanje_6380675/,Zasebna ponudba,130.0,145000.0,2021-03-08 16:16:38.302144
970,6193514,"IVANČNA GORICA, CENTER",Stanovanje,1970,/oglasi-prodaja/ivancna-gorica-center-stanovanje_6193514/,Zasebna ponudba,65.0,95000.0,2021-03-08 16:16:38.306129
971,6358466,IZOLA,Stanovanje,2017,/oglasi-prodaja/izola-stanovanje_6358466/,"Agencija Stenat 2000, Jagoda Nikolič s.p.",22.0,78000.0,2021-03-08 16:16:38.310116
972,6391300,IZOLA,Stanovanje,1980,/oglasi-prodaja/izola-stanovanje_6391300/,Adria nepremičnine d.o.o.,40.6,150000.0,2021-03-08 16:16:38.315101
973,6347430,IZOLA,Stanovanje,1800,/oglasi-prodaja/izola-stanovanje_6347430/,Zasebna ponudba,47.0,130000.0,2021-03-08 16:16:38.319089
974,6390000,IZOLA,Stanovanje,2009,/oglasi-prodaja/izola-stanovanje_6390000/,"Agencija Stenat 2000, Jagoda Nikolič s.p.",53.0,219000.0,2021-03-08 16:16:38.323079
975,6381970,IZOLA,Stanovanje,2006,/oglasi-prodaja/izola-stanovanje_6381970/,"Agencija Stenat 2000, Jagoda Nikolič s.p.",65.0,178000.0,2021-03-08 16:16:38.327068
976,6142279,IZOLA,Stanovanje,1995,/oglasi-prodaja/izola-stanovanje_6142279/,Malis nepremičnine d.o.o.,89.9,305729.0,2021-03-08 16:16:38.332021
977,6389080,IZOLA,Stanovanje,1860,/oglasi-prodaja/izola-stanovanje_6389080/,Adria nepremičnine d.o.o.,117.07,165000.0,2021-03-08 16:16:38.336010
978,6385985,IZOLA,Stanovanje,1900,/oglasi-prodaja/izola-stanovanje_6385985/,Malis nepremičnine d.o.o.,120.0,237000.0,2021-03-08 16:16:38.340000
979,6391633,IZOLA,Stanovanje,2011,/oglasi-prodaja/izola-stanovanje_6391633/,Vila Portorož d.o.o.,150.0,695000.0,2021-03-08 16:16:38.345023
980,6242709,IZOLA,Stanovanje,2017,/oglasi-prodaja/izola-stanovanje_6242709/,PRIMA FIN d.o.o.,153.6,285000.0,2021-03-08 16:16:38.349973
981,6392922,IZOLA,Stanovanje,2008,/oglasi-prodaja/izola-stanovanje_6392922/,Market center Omnis d.o.o.,154.8,600000.0,2021-03-08 16:16:38.353962
982,6386283,IZOLA,Stanovanje,1965,/oglasi-prodaja/izola-stanovanje_6386283/,"Putro, turizem in storitve, d.o.o.",170.3,550000.0,2021-03-08 16:16:38.357952
983,6370703,IZOLA,Stanovanje,2010,/oglasi-prodaja/izola-stanovanje_6370703/,"Aeon nepremičnine, d.o.o., PE Izola",203.0,530000.0,2021-03-08 16:16:38.370951
984,6148744,IZOLA,Stanovanje,2010,/oglasi-prodaja/izola-stanovanje_6148744/,"Agencia d.o.o., PE Obala",203.0,530000.0,2021-03-08 16:16:38.380888
985,6369100,"IZOLA, CENTER",Stanovanje,1860,/oglasi-prodaja/izola-center-stanovanje_6369100/,"MAREAL, poslovanje z nepremičninami, Klaj Branka s.p.",22.0,78000.0,2021-03-08 16:16:38.384877
986,6359260,"IZOLA, CENTER",Stanovanje,1948,/oglasi-prodaja/izola-center-stanovanje_6359260/,"Aeon nepremičnine, d.o.o., PE Izola",22.2,80000.0,2021-03-08 16:16:38.388867
987,6370211,"IZOLA, CENTER",Stanovanje,1850,/oglasi-prodaja/izola-center-stanovanje_6370211/,Tanal d.o.o.,31.0,120000.0,2021-03-08 16:16:38.395849
988,6277307,"IZOLA, CENTER",Stanovanje,1900,/oglasi-prodaja/izola-center-stanovanje_6277307/,"Agencia d.o.o., PE Obala",90.0,198000.0,2021-03-08 16:16:38.400874
989,6355944,"IZOLA, CENTER, 3S+MANSARDA",Stanovanje,1900,/oglasi-prodaja/izola-center-3smansarda-stanovanje_6355944/,"MAREAL, poslovanje z nepremičninami, Klaj Branka s.p.",73.0,189000.0,2021-03-08 16:16:38.404862
990,6325195,"IZOLA, CENTER, 3S+MANSARDA",Stanovanje,1900,/oglasi-prodaja/izola-center-3smansarda-stanovanje_6325195/,"MAREAL, poslovanje z nepremičninami, Klaj Branka s.p.",73.0,189000.0,2021-03-08 16:16:39.364259
991,6378418,"IZOLA, KOPRSKA ULICA",Stanovanje,1860,/oglasi-prodaja/izola-koprska-ulica-stanovanje_6378418/,"Nepremičnine Izola, d.o.o.",22.2,78000.0,2021-03-08 16:16:39.369246
992,6378137,"IZOLA, KRAŠKA ULICA",Stanovanje,1969,/oglasi-prodaja/izola-kraska-ulica-stanovanje_6378137/,"Nepremičninska družba, d.o.o., PE RE/MAX Obala",54.0,125000.0,2021-03-08 16:16:39.374233
993,6390731,"IZOLA, LIVADE",Stanovanje,1999,/oglasi-prodaja/izola-livade-stanovanje_6390731/,1A Nepremičnine d.o.o.,75.2,208000.0,2021-03-08 16:16:39.380216
994,6391070,"IZOLA, LIVADE",Stanovanje,1975,/oglasi-prodaja/izola-livade-stanovanje_6391070/,Zasebna ponudba,77.0,230000.0,2021-03-08 16:16:39.386198
995,6390448,"IZOLA, LIVADE",Stanovanje,2005,/oglasi-prodaja/izola-livade-stanovanje_6390448/,Obala nepremičnine d.o.o.,302.3,780000.0,2021-03-08 16:16:39.400163
996,6391709,"IZOLA, PLAŽA SVETILNIK",Stanovanje,2020,/oglasi-prodaja/izola-plaza-svetilnik-stanovanje_6391709/,"MAREAL, poslovanje z nepremičninami, Klaj Branka s.p.",35.0,136000.0,2021-03-08 16:16:39.420118
997,6391010,"IZOLA, TPC LIVADE",Stanovanje,2001,/oglasi-prodaja/izola-tpc-livade-stanovanje_6391010/,Urbanistika d.o.o.,151.9,355000.0,2021-03-08 16:16:39.440055
998,6367923,"IZOLA, ZRAVEN AVTOKAMPA, 100M OD MORJA",Stanovanje,1958,/oglasi-prodaja/izola-zraven-avtokampa-100m-od-morja-stanovanje_6367923/,"OrNePo, Jana Rožaj s.p.",44.9,129000.0,2021-03-08 16:16:39.458007
999,6385065,JABLANAC,Stanovanje,1987,/oglasi-prodaja/jablanac-stanovanje_6385065/,"Sonce skupina d.o.o., PE Ljubljana",35.0,49500.0,2021-03-08 16:16:39.473965
1000,6375377,JADRANOVO,Stanovanje,1991,/oglasi-prodaja/jadranovo-stanovanje_6375377/,"Elite nekretnine, Obrt za promet nekretninama",45.0,79500.0,2021-03-08 16:16:39.485932
1001,6231836,JADRANOVO,Stanovanje,1985,/oglasi-prodaja/jadranovo-stanovanje_6231836/,"Sonce skupina d.o.o., PE Ljubljana",55.0,92000.0,2021-03-08 16:16:39.493911
1002,6204518,JADRANOVO,Stanovanje,2012,/oglasi-prodaja/jadranovo-stanovanje_6204518/,"Sonce skupina d.o.o., PE Ljubljana",55.0,110000.0,2021-03-08 16:16:39.506879
1003,6392678,JAGODJE,Stanovanje,2001,/oglasi-prodaja/jagodje-stanovanje_6392678/,Zasebna ponudba,29.0,190000.0,2021-03-08 16:16:39.513859
1004,6386965,"JAGODJE, OB PARENZANI",Stanovanje,1966,/oglasi-prodaja/jagodje-ob-parenzani-stanovanje_6386965/,"OrNePo, Jana Rožaj s.p.",53.1,156000.0,2021-03-08 16:16:39.522833
1005,6324973,JAKOB PRI ŠENTJURJU,Stanovanje,1974,/oglasi-prodaja/jakob-pri-sentjurju-stanovanje_6324973/,"Nepremičninska družba, d.o.o., PE RE/MAX Premium",92.0,90000.0,2021-03-08 16:16:39.528818
1006,6357859,JARŠE,Stanovanje,2006,/oglasi-prodaja/jarse-stanovanje_6357859/,Mreža nepremičnin d.o.o.,36.8,139900.0,2021-03-08 16:16:39.537795
1007,6389795,JESENICE,Stanovanje,1960,/oglasi-prodaja/jesenice-stanovanje_6389795/,Zasebna ponudba,30.0,52000.0,2021-03-08 16:16:39.542783
1008,6391207,JESENICE,Stanovanje,1971,/oglasi-prodaja/jesenice-stanovanje_6391207/,Zasebna ponudba,47.9,83500.0,2021-03-08 16:16:39.549763
1009,6391319,JESENICE,Stanovanje,1949,/oglasi-prodaja/jesenice-stanovanje_6391319/,Nepremičnine Smuk – NSKG d.o.o.,62.6,110000.0,2021-03-08 16:16:39.555746
1010,6023112,JESENICE,Stanovanje,2006,/oglasi-prodaja/jesenice-stanovanje_6023112/,"INF - ING nepremičnine, storitve, d.o.o.",94.68,109500.0,2021-03-08 16:16:39.565730
1011,6390517,JESENICE,Stanovanje,1934,/oglasi-prodaja/jesenice-stanovanje_6390517/,Exedra nepremičnine - Dragan Dušanić s.p.,122.0,89000.0,2021-03-08 16:16:39.576689
1012,6388659,JESENICE,Stanovanje,2008,/oglasi-prodaja/jesenice-stanovanje_6388659/,Zasebna ponudba,125.0,170000.0,2021-03-08 16:16:39.584668
1013,6392469,JESENICE,Stanovanje,1928,/oglasi-prodaja/jesenice-stanovanje_6392469/,Zasebna ponudba,150.0,74990.0,2021-03-08 16:16:39.590653
1014,6235031,"JESENICE, CENTER",Stanovanje,1960,/oglasi-prodaja/jesenice-center-stanovanje_6235031/,K3 Kern d.o.o.,98.5,109000.0,2021-03-08 16:16:39.596636
1015,6383041,"JESENICE, CESTA REVOLUCIJE",Stanovanje,1976,/oglasi-prodaja/jesenice-cesta-revolucije-stanovanje_6383041/,ITD nepremičnine d.o.o.,64.8,88000.0,2021-03-08 16:16:39.605611
1016,6390239,"JESENICE, MENCINGERJEVA ULICA",Stanovanje,1939,/oglasi-prodaja/jesenice-mencingerjeva-ulica-stanovanje_6390239/,"Bonita N-11 d.o.o., Dom projekt Šuvak nepremičnine",65.0,100000.0,2021-03-08 16:16:39.612594
1017,6372330,"JESENICE, NA PLAVŽU",Stanovanje,1967,/oglasi-prodaja/jesenice-na-plavzu-stanovanje_6372330/,"INF - ING nepremičnine, storitve, d.o.o.",44.0,77000.0,2021-03-08 16:16:39.617579
1018,6371919,"JESENICE, NA PLAVŽU",Stanovanje,1976,/oglasi-prodaja/jesenice-na-plavzu-stanovanje_6371919/,"INF - ING nepremičnine, storitve, d.o.o.",67.0,98000.0,2021-03-08 16:16:39.625558
1019,6390125,"JESENICE, REVOLUCIJA",Stanovanje,1975,/oglasi-prodaja/jesenice-revolucija-stanovanje_6390125/,Exedra nepremičnine - Dragan Dušanić s.p.,65.6,103000.0,2021-03-08 16:16:39.633538
1020,6383854,"JESENICE, REVOLUCIJA",Stanovanje,1975,/oglasi-prodaja/jesenice-revolucija-stanovanje_6383854/,Exedra nepremičnine - Dragan Dušanić s.p.,72.7,105000.0,2021-03-08 16:16:40.600948
1021,6390347,"JESENICE, SKLADIŠČINA ULICA",Stanovanje,2015,/oglasi-prodaja/jesenice-skladiscina-ulica-stanovanje_6390347/,Zasebna ponudba,78.0,155000.0,2021-03-08 16:16:40.605970
1022,6383855,"JESENICE, TAVČARJEVA - TITOVA",Stanovanje,1959,/oglasi-prodaja/jesenice-tavcarjeva-titova-stanovanje_6383855/,Exedra nepremičnine - Dragan Dušanić s.p.,85.0,105000.0,2021-03-08 16:16:40.610955
1023,6160318,"JESENICE, TITOVA",Stanovanje,2006,/oglasi-prodaja/jesenice-titova-stanovanje_6160318/,Gros inženiring d.o.o.,98.5,109000.0,2021-03-08 16:16:40.615941
1024,6369863,JEVNICA,Stanovanje,2012,/oglasi-prodaja/jevnica-stanovanje_6369863/,Zasebna ponudba,140.0,184000.0,2021-03-08 16:16:40.620928
1025,6388160,JEŽICA,Stanovanje,2006,/oglasi-prodaja/jezica-stanovanje_6388160/,MESTO NEPREMIČNIN d.o.o.,126.1,349000.0,2021-03-08 16:16:40.625918
1026,6391170,JURKLOŠTER,Stanovanje,1977,/oglasi-prodaja/jurkloster-stanovanje_6391170/,Zasebna ponudba,74.0,35000.0,2021-03-08 16:16:40.630902
1027,6347572,KALDANIJA,Stanovanje,2020,/oglasi-prodaja/kaldanija-stanovanje_6347572/,Vila Portorož d.o.o.,136.68,142147.2,2021-03-08 16:16:40.635855
1028,6377916,"KALDANIJA, 2 KM OD SLOVENSKE MEJE",Stanovanje,2009,/oglasi-prodaja/kaldanija-2-km-od-slovenske-meje-stanovanje_6377916/,Zasebna ponudba,75.0,115000.0,2021-03-08 16:16:40.640842
1029,6389796,KAMNICA,Stanovanje,2018,/oglasi-prodaja/kamnica-stanovanje_6389796/,Zasebna ponudba,53.1,75000.0,2021-03-08 16:16:40.645863
1030,6379075,KAMNICA,Stanovanje,1939,/oglasi-prodaja/kamnica-stanovanje_6379075/,"RE/MAX Avenija, Nepremičnine Maribor d.o.o.",71.2,82000.0,2021-03-08 16:16:40.650840
1031,6387843,KAMNICA,Stanovanje,1998,/oglasi-prodaja/kamnica-stanovanje_6387843/,Hiša nepremičnine 1 d.o.o.,91.81,154999.0,2021-03-08 16:16:40.655836
1032,6371431,KAMNICA,Stanovanje,1996,/oglasi-prodaja/kamnica-stanovanje_6371431/,Market center Omnis d.o.o.,105.0,147000.0,2021-03-08 16:16:40.660821
1033,6373207,KAMNICA,Stanovanje,2003,/oglasi-prodaja/kamnica-stanovanje_6373207/,"C-nep agencija, d.o.o.",114.0,189000.0,2021-03-08 16:16:40.665776
1034,6378025,"KAMNICA, ATRIJ, NOVOGRADNJA 2020",Stanovanje,2020,/oglasi-prodaja/kamnica-atrij-novogradnja-2020-stanovanje_6378025/,Hiša nepremičnine 1 d.o.o.,104.43,209000.0,2021-03-08 16:16:40.670795
1035,6388178,"KAMNICA, ATRIJSKO, SONČNA LEGA",Stanovanje,2013,/oglasi-prodaja/kamnica-atrijsko-soncna-lega-stanovanje_6388178/,Hiša nepremičnine 1 d.o.o.,100.6,175000.0,2021-03-08 16:16:40.675776
1036,6391657,"KAMNICA, NOVOGRADNJA 2020",Stanovanje,2020,/oglasi-prodaja/kamnica-novogradnja-2020-stanovanje_6391657/,Hiša nepremičnine 1 d.o.o.,115.31,154990.0,2021-03-08 16:16:40.680738
1037,6357586,KAMNIK,Stanovanje,1963,/oglasi-prodaja/kamnik-stanovanje_6357586/,MESTO NEPREMIČNIN d.o.o.,32.0,78000.0,2021-03-08 16:16:40.684726
1038,6387524,KAMNIK,Stanovanje,1970,/oglasi-prodaja/kamnik-stanovanje_6387524/,Zasebna ponudba,39.4,124900.0,2021-03-08 16:16:40.689714
1039,6383326,KAMNIK,Stanovanje,1998,/oglasi-prodaja/kamnik-stanovanje_6383326/,Zasebna ponudba,55.0,100000.0,2021-03-08 16:16:40.694697
1040,6387151,KAMNIK,Stanovanje,1965,/oglasi-prodaja/kamnik-stanovanje_6387151/,"QUDOS, center nepremičnin d.o.o.",58.0,139000.0,2021-03-08 16:16:40.699722
1041,6388438,KAMNIK,Stanovanje,1974,/oglasi-prodaja/kamnik-stanovanje_6388438/,KREATIVDOM d.o.o.,60.0,139000.0,2021-03-08 16:16:40.704699
1042,6387407,KAMNIK,Stanovanje,1974,/oglasi-prodaja/kamnik-stanovanje_6387407/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",60.0,139000.0,2021-03-08 16:16:40.708660
1043,6387740,KAMNIK,Stanovanje,1976,/oglasi-prodaja/kamnik-stanovanje_6387740/,"MA - nepremičninska družba, Marko Alič s.p.",63.2,149000.0,2021-03-08 16:16:40.713646
1044,6380083,KAMNIK,Stanovanje,1949,/oglasi-prodaja/kamnik-stanovanje_6380083/,KREATIVDOM d.o.o.,77.2,154900.0,2021-03-08 16:16:40.718633
1045,6389972,KAMNIK,Stanovanje,1949,/oglasi-prodaja/kamnik-stanovanje_6389972/,"Sans nepremičnine, d.o.o.",77.2,154900.0,2021-03-08 16:16:40.723619
1046,6222883,KAMNIK,Stanovanje,1981,/oglasi-prodaja/kamnik-stanovanje_6222883/,DFI nepremičnine d.o.o.,94.2,199000.0,2021-03-08 16:16:40.728607
1047,6370518,KAMNIK,Stanovanje,1938,/oglasi-prodaja/kamnik-stanovanje_6370518/,Zasebna ponudba,105.0,149000.0,2021-03-08 16:16:40.733593
1048,6368119,KAMNIK POD KRIMOM,Stanovanje,1985,/oglasi-prodaja/kamnik-pod-krimom-stanovanje_6368119/,Akva d.o.o. PE nepremičnine,64.0,80000.0,2021-03-08 16:16:40.738579
1049,6215462,KAMNIK POD KRIMOM,Stanovanje,1974,/oglasi-prodaja/kamnik-pod-krimom-stanovanje_6215462/,"KreAtuM, Sebastjan Vehar s.p.",68.0,99000.0,2021-03-08 16:16:40.743566
1050,6385638,KAMNIK POD KRIMOM,Stanovanje,2008,/oglasi-prodaja/kamnik-pod-krimom-stanovanje_6385638/,MEZANIN PRO nepremičnine d.o.o.,121.0,174000.0,2021-03-08 16:16:41.843623
1051,6387731,"KAMNIK, BAKOVNIK, METULJČEK",Stanovanje,2007,/oglasi-prodaja/kamnik-bakovnik-metuljcek-stanovanje_6387731/,Nepremičnine Plus d.o.o.,100.95,249000.0,2021-03-08 16:16:41.850606
1052,6390322,"KAMNIK, BLIZU LIDLA",Stanovanje,1975,/oglasi-prodaja/kamnik-blizu-lidla-stanovanje_6390322/,DFI nepremičnine d.o.o.,18.0,57900.0,2021-03-08 16:16:41.857588
1053,6189245,"KAMNIK, CENTER",Stanovanje,2014,/oglasi-prodaja/kamnik-center-stanovanje_6189245/,Zasebna ponudba,217.0,159000.0,2021-03-08 16:16:41.872546
1054,6362625,"KAMNIK, CENTER, ŠUTNA",Stanovanje,1900,/oglasi-prodaja/kamnik-center-sutna-stanovanje_6362625/,ARTIK nepremičnine d.o.o.,250.0,89000.0,2021-03-08 16:16:41.884514
1055,6383921,"KAMNIK, KLAVČIČEVA ULICA",Stanovanje,1974,/oglasi-prodaja/kamnik-klavciceva-ulica-stanovanje_6383921/,ZWELO online nepremičninske storitve d.o.o.,72.0,139000.0,2021-03-08 16:16:41.891497
1056,6390886,"KAMNIK, LJUBLJANSKA CESTA",Stanovanje,1967,/oglasi-prodaja/kamnik-ljubljanska-cesta-stanovanje_6390886/,Mikljič-Hribar Company d.o.o.,70.6,169900.0,2021-03-08 16:16:41.900472
1057,6330144,"KAMNIK, LJUBLJANSKA CESTA",Stanovanje,1995,/oglasi-prodaja/kamnik-ljubljanska-cesta-stanovanje_6330144/,Zasebna ponudba,108.4,184000.0,2021-03-08 16:16:41.912438
1058,6327183,"KAMNIK, LJUBLJANSKA CESTA",Stanovanje,1995,/oglasi-prodaja/kamnik-ljubljanska-cesta-stanovanje_6327183/,ZWELO online nepremičninske storitve d.o.o.,108.4,184000.0,2021-03-08 16:16:41.922413
1059,6348790,"KAMNIK, MESTO",Stanovanje,1963,/oglasi-prodaja/kamnik-mesto-stanovanje_6348790/,Zasebna ponudba,32.0,78000.0,2021-03-08 16:16:41.931389
1060,6391351,"KAMNIK, PRITLIČNO Z VRTOM",Stanovanje,1967,/oglasi-prodaja/kamnik-pritlicno-z-vrtom-stanovanje_6391351/,Fesst nepremičnine d.o.o.,62.0,110000.0,2021-03-08 16:16:41.938370
1061,6341178,"KAMNIK, ŠUTNA",Stanovanje,2010,/oglasi-prodaja/kamnik-sutna-stanovanje_6341178/,ARTIK nepremičnine d.o.o.,80.1,153000.0,2021-03-08 16:16:41.950338
1062,6390815,"KAMNJE, V VASI",Stanovanje,2010,/oglasi-prodaja/kamnje-v-vasi-stanovanje_6390815/,"RE/MAX Ljubljana, Nepremičninska družba d.o.o. ",68.0,161000.0,2021-03-08 16:16:41.965299
1063,6361950,KAMPOR,Stanovanje,2010,/oglasi-prodaja/kampor-stanovanje_6361950/,Zasebna ponudba,30.0,59900.0,2021-03-08 16:16:41.977266
1064,5990278,KANAL,Stanovanje,2009,/oglasi-prodaja/kanal-stanovanje_5990278/,Renes d.o.o.,77.8,135000.0,2021-03-08 16:16:41.987241
1065,6341162,KARIGADOR,Stanovanje,2008,/oglasi-prodaja/karigador-stanovanje_6341162/,Zasebna ponudba,68.0,147000.0,2021-03-08 16:16:41.996215
1066,6255085,KARIGADOR,Stanovanje,2011,/oglasi-prodaja/karigador-stanovanje_6255085/,Zasebna ponudba,95.0,199900.0,2021-03-08 16:16:42.002199
1067,6276569,"KARIGADOR, M",Stanovanje,2002,/oglasi-prodaja/karigador-m-stanovanje_6276569/,D5 Ing d.o.o.,47.0,103000.0,2021-03-08 16:16:42.009182
1068,6344704,"KARIGADOR, POGLED NA MORJE",Stanovanje,2010,/oglasi-prodaja/karigador-pogled-na-morje-stanovanje_6344704/,Zasebna ponudba,66.0,139000.0,2021-03-08 16:16:42.017159
1069,6314218,"KARIGADOR, POGLED NA MORJE",Stanovanje,2004,/oglasi-prodaja/karigador-pogled-na-morje-stanovanje_6314218/,Zasebna ponudba,76.5,139000.0,2021-03-08 16:16:42.026138
1070,6351654,KASAZE,Stanovanje,1950,/oglasi-prodaja/kasaze-stanovanje_6351654/,Zasebna ponudba,67.0,76500.0,2021-03-08 16:16:42.032120
1071,6296752,KASAZE,Stanovanje,1952,/oglasi-prodaja/kasaze-stanovanje_6296752/,"Nepremičninska družba, d.o.o., PE RE/MAX Premium",72.0,63000.0,2021-03-08 16:16:42.040097
1072,6358259,KASAZE,Stanovanje,1952,/oglasi-prodaja/kasaze-stanovanje_6358259/,"Center nepremičnin, Geoprojekt, Geodetske storitve, projektiranje, inženiring, nepremičnine d.o.o.",72.0,67000.0,2021-03-08 16:16:42.052067
1073,6282784,KAŠTEL,Stanovanje,2018,/oglasi-prodaja/kastel-stanovanje_6282784/,Kormoran d.o.o.,60.0,160000.0,2021-03-08 16:16:42.062038
1074,6386624,KAŠTEL,Stanovanje,2007,/oglasi-prodaja/kastel-stanovanje_6386624/,Agencija Promova,74.0,115000.0,2021-03-08 16:16:42.070019
1075,6369312,KISOVEC,Stanovanje,1960,/oglasi-prodaja/kisovec-stanovanje_6369312/,Zasebna ponudba,70.0,86000.0,2021-03-08 16:16:42.084978
1076,6386834,KISOVEC,Stanovanje,2005,/oglasi-prodaja/kisovec-stanovanje_6386834/,Zasebna ponudba,71.0,75000.0,2021-03-08 16:16:42.092957
1077,6328161,KLAVŽE,Stanovanje,1930,/oglasi-prodaja/klavze-stanovanje_6328161/,Zasebna ponudba,65.0,52000.0,2021-03-08 16:16:42.103927
1078,6195642,KLEČE,Stanovanje,2006,/oglasi-prodaja/klece-stanovanje_6195642/,"Aeon nepremičnine, d.o.o.",126.1,319000.0,2021-03-08 16:16:42.111906
1079,6175125,KLENOVICA,Stanovanje,2012,/oglasi-prodaja/klenovica-stanovanje_6175125/,"Sonce skupina d.o.o., PE Ljubljana",44.25,110625.0,2021-03-08 16:16:42.121880
1080,6387685,KLIMNO,Stanovanje,2008,/oglasi-prodaja/klimno-stanovanje_6387685/,Zasebna ponudba,45.3,86000.0,2021-03-08 16:16:43.169075
1081,6282344,KLIMNO,Stanovanje,2010,/oglasi-prodaja/klimno-stanovanje_6282344/,Nepremičnina posredovanje d.o.o.,46.0,135000.0,2021-03-08 16:16:43.174062
1082,6307401,KLIMNO,Stanovanje,2006,/oglasi-prodaja/klimno-stanovanje_6307401/,Zasebna ponudba,68.0,160000.0,2021-03-08 16:16:43.178053
1083,6362171,KOČEVJE,Stanovanje,1960,/oglasi-prodaja/kocevje-stanovanje_6362171/,"PBO nepremičnine, Most inženiring d.o.o.",46.8,45000.0,2021-03-08 16:16:43.183039
1084,6360988,KOČEVJE,Stanovanje,1900,/oglasi-prodaja/kocevje-stanovanje_6360988/,Zasebna ponudba,63.6,66000.0,2021-03-08 16:16:43.187028
1085,6081792,KOČEVJE,Stanovanje,1967,/oglasi-prodaja/kocevje-stanovanje_6081792/,"PBO nepremičnine, Most inženiring d.o.o.",69.5,26000.0,2021-03-08 16:16:43.192015
