,Ad_ID,Ad_Link,datetime
225,1450671,/nepremicnine/stanovanje-podravska-maribor-center-maribor-2.5-sobno-70-m2-oglas-1450671,29.03.2021_12:40:26
226,3780477,/nepremicnine/lokacija-stanovanja-ptuj-75.00-m2-novogradnja-oglas-3780477,29.03.2021_12:40:26
227,6531314,/nepremicnine/prodaja-stanovanj-v-novogradnji-porec-hr-oglas-6531314,29.03.2021_12:40:26
228,6531179,/nepremicnine/lokacija-stanovanja-stara-novalja-73-m2-apartma-1-vrsta-morja-oglas-6531179,29.03.2021_12:40:26
229,6530739,/nepremicnine/lokacija-stanovanja-novigrad-40.00-m2-oglas-6530739,29.03.2021_12:40:26
230,5596706,/nepremicnine/lokacija-stanovanja-donji-grad-97.00-m2-oglas-5596706,29.03.2021_12:40:26
231,2737543,/nepremicnine/mariborska-cesta-oglas-2737543,29.03.2021_12:40:26
232,2738144,/nepremicnine/lokacija-stanovanja-mariborska-cesta-radizel-79.00-m2-oglas-2738144,29.03.2021_12:40:26
233,6525306,/nepremicnine/celje-stanovanje-3-sobno-prodaja-oglas-6525306,29.03.2021_12:40:26
234,6525066,/nepremicnine/lokacija-stanovanja-gorica-63.00-m2-oglas-6525066,29.03.2021_12:40:26
235,4740800,/nepremicnine/lokacija-stanovanja-zalec-51.00-m2-oglas-4740800,29.03.2021_12:40:26
236,6523968,/nepremicnine/lokacija-stanovanja-ljubljanska-cesta-86.00-m2-oglas-6523968,29.03.2021_12:40:26
237,6523589,/nepremicnine/lokacija-stanovanja-trzic-11.00-m2-oglas-6523589,29.03.2021_12:40:26
238,6523190,/nepremicnine/prodam-1.5-sobno-stanovanje-bezigradom-oglas-6523190,29.03.2021_12:40:26
239,4980667,/nepremicnine/lokacija-stanovanja-kidricevo-59.00-m2-oglas-4980667,29.03.2021_12:40:26
240,6522357,/nepremicnine/lokacija-stanovanja-podvelka-52.00-m2-oglas-6522357,29.03.2021_12:40:26
241,1459215,/nepremicnine/stanovanje-osrednjeslovenska-ljubljana-bezigrad-bs3-1.5-sobno-oglas-1459215,29.03.2021_12:40:26
242,6520120,/nepremicnine/lokacija-stanovanja-vas-78.00-m2-oglas-6520120,29.03.2021_12:40:26
243,3174984,/nepremicnine/lokacija-stanovanja-center-200.00-m2-oglas-3174984,29.03.2021_12:40:26
244,1448717,/nepremicnine/stanovanje-podravska-maribor-tabor-3-sobno-100-m2-prodam-oglas-1448717,29.03.2021_12:40:26
245,1452932,/nepremicnine/stanovanje-podravska-maribor-center-podstresje-5-in-vecsobno-oglas-1452932,29.03.2021_12:40:26
246,6515431,/nepremicnine/prodaja-stanovanje-trisobno-savinjska-celje-celje-oglas-6515431,29.03.2021_12:40:26
247,6515122,/nepremicnine/prodaja-stanovanje-dvosobno-podravska-maribor-studenci-oglas-6515122,29.03.2021_12:40:26
248,6514832,/nepremicnine/lokacija-stanovanja-vir-70.00-m2-oglas-6514832,29.03.2021_12:40:26
249,6514758,/nepremicnine/lokacija-stanovanja-moravske-toplice-26.00-m2-oglas-6514758,29.03.2021_12:40:26
250,6078810,/nepremicnine/lokacija-stanovanja-studenci-49.00-m2-oglas-6078810,29.03.2021_12:40:27
251,3211042,/nepremicnine/stanovanje-savinjska-celje-vas-trg-3-sobno-118-m2-oglas-3211042,29.03.2021_12:40:27
252,6281325,/nepremicnine/lokacija-stanovanja-postojna-oglas-6281325,29.03.2021_12:40:27
253,6512199,/nepremicnine/lokacija-stanovanja-topniska-75.00-m2-oglas-6512199,29.03.2021_12:40:27
254,6507401,/nepremicnine/slovenska-bistrica-stanovanje-2.5-sobno-prodaja-oglas-6507401,29.03.2021_12:40:27
255,1452622,/nepremicnine/stanovanje-osrednjeslovenska-ljubljana-center-trnovo-2.5-sobno-oglas-1452622,29.03.2021_12:40:27
256,4465526,/nepremicnine/stanovanje-koroska-podvelka-5-in-vecsobno-61.9-m2-prodam-oglas-4465526,29.03.2021_12:40:27
257,2611516,/nepremicnine/stanovanje-koroska-podvelka-1-sobno-24.50-m2-prodam-oglas-2611516,29.03.2021_12:40:27
258,1470990,/nepremicnine/stanovanje-pomurska-lendava-ostalo-75-m2-prodam-oglas-1470990,29.03.2021_12:40:27
259,2777351,/nepremicnine/celje-jozefov-hrib-center-stanovanje-v-hisi-89.00-m2-oglas-2777351,29.03.2021_12:40:27
260,6505505,/nepremicnine/lokacija-stanovanja-magdalena-79.00-m2-oglas-6505505,29.03.2021_12:40:27
261,6504897,/nepremicnine/ljubljana-siska-2-sobno-stanovanje-z-balkonom-oglas-6504897,29.03.2021_12:40:27
262,1447252,/nepremicnine/stanovanje-3x-savinjska-prebold-prebold-130-m2-prodam-oglas-1447252,29.03.2021_12:40:27
263,1450839,/nepremicnine/stanovanje-savinjska-prebold-prebold-1-sobno-33.00-m2-prodam-oglas-1450839,29.03.2021_12:40:27
264,6504624,/nepremicnine/lokacija-stanovanja-borstnikova-ul-73.00-m2-oglas-6504624,29.03.2021_12:40:27
265,6504510,/nepremicnine/lokacija-stanovanja-ivancna-gorica-97.00-m2-oglas-6504510,29.03.2021_12:40:27
266,4237101,/nepremicnine/stanovanje-podravska-maribor-center-center-3-sobno-68-m2-menjam-oglas-4237101,29.03.2021_12:40:27
267,6504368,/nepremicnine/lokacija-stanovanja-domzale-39.00-m2-oglas-6504368,29.03.2021_12:40:27
268,6504340,/nepremicnine/lokacija-stanovanja-savinja-oglas-6504340,29.03.2021_12:40:27
269,6259169,/nepremicnine/lokacija-stanovanja-salovci-58.00-m2-oglas-6259169,29.03.2021_12:40:27
270,6504276,/nepremicnine/lokacija-stanovanja-apace-67.91-m2-oglas-6504276,29.03.2021_12:40:27
271,6504227,/nepremicnine/lokacija-stanovanja-apace-151.16-m2-oglas-6504227,29.03.2021_12:40:27
272,6504189,/nepremicnine/lokacija-stanovanja-apace-95.79-m2-oglas-6504189,29.03.2021_12:40:27
273,6504165,/nepremicnine/lokacija-stanovanja-apace-79.89-m2-oglas-6504165,29.03.2021_12:40:27
274,3627520,/nepremicnine/lokacija-stanovanja-pobrezje-100.00-m2-oglas-3627520,29.03.2021_12:40:27
275,6504103,/nepremicnine/lokacija-stanovanja-apace-72.28-m2-oglas-6504103,29.03.2021_12:40:28
276,6504057,/nepremicnine/lokacija-stanovanja-apace-66.30-m2-oglas-6504057,29.03.2021_12:40:28
277,6503993,/nepremicnine/lokacija-stanovanja-apace-58.99-m2-oglas-6503993,29.03.2021_12:40:28
278,6503966,/nepremicnine/lokacija-stanovanja-apace-72.77-m2-oglas-6503966,29.03.2021_12:40:28
279,6503941,/nepremicnine/lokacija-stanovanja-apace-77.63-m2-oglas-6503941,29.03.2021_12:40:28
280,6503912,/nepremicnine/lokacija-stanovanja-apace-72.37-m2-oglas-6503912,29.03.2021_12:40:28
281,6503885,/nepremicnine/lokacija-stanovanja-apace-57.22-m2-oglas-6503885,29.03.2021_12:40:28
282,6503868,/nepremicnine/lokacija-stanovanja-apace-68.19-m2-oglas-6503868,29.03.2021_12:40:28
283,6503835,/nepremicnine/lokacija-stanovanja-apace-66.16-m2-oglas-6503835,29.03.2021_12:40:28
284,3783835,/nepremicnine/lokacija-stanovanja-zalec-105.00-m2-oglas-3783835,29.03.2021_12:40:28
285,6503678,/nepremicnine/lokacija-stanovanja-apace-65.67-m2-oglas-6503678,29.03.2021_12:40:28
286,6500468,/nepremicnine/prodaja-stanovanje-enosobno-podravska-maribor-betnava-oglas-6500468,29.03.2021_12:40:28
287,6500348,/nepremicnine/prodaja-stanovanje-dvosobno-podravska-maribor-tabor-oglas-6500348,29.03.2021_12:40:28
288,6500347,/nepremicnine/prodaja-stanovanje-triinpolsobno-juzna-primorska-piran-pirano-piran-oglas-6500347,29.03.2021_12:40:28
289,6499894,/nepremicnine/istra-pula-stanovanje-5-in-vecsobno-prodaja-oglas-6499894,29.03.2021_12:40:28
290,6497972,/nepremicnine/domzale-2-sobno-stanovanje-oglas-6497972,29.03.2021_12:40:28
291,6497900,/nepremicnine/lokacija-stanovanja-apace-57.00-m2-oglas-6497900,29.03.2021_12:40:28
292,6497871,/nepremicnine/lokacija-stanovanja-apace-68.00-m2-oglas-6497871,29.03.2021_12:40:28
293,6497843,/nepremicnine/lokacija-stanovanja-apace-68.00-m2-oglas-6497843,29.03.2021_12:40:28
294,6497711,/nepremicnine/prodam-garsonjero-v-mariboru-zrkovci-oglas-6497711,29.03.2021_12:40:28
295,1448407,/nepremicnine/stanovanje-tujina-hrvaska-umag-lovrecica-3-sobno-72-m2-prodam-oglas-1448407,29.03.2021_12:40:28
296,6497324,/nepremicnine/ljubljana-center-3-ss-97.80m2-kletni-prostor-in-parkirni-prostor-oglas-6497324,29.03.2021_12:40:28
297,6496561,/nepremicnine/lokacija-stanovanja-melje-150.00-m2-oglas-6496561,29.03.2021_12:40:28
298,5351927,/nepremicnine/lokacija-stanovanja-stanovanje-oplotnica-oglas-5351927,29.03.2021_12:40:28
299,6496472,/nepremicnine/lokacija-stanovanja-vinska-gorica-62.00-m2-oglas-6496472,29.03.2021_12:40:28
300,3952649,/nepremicnine/2-sobno-stanovanje-v-oplotnici-oglas-3952649,29.03.2021_12:40:29
301,6492699,/nepremicnine/prodaja-stanovanje-trosobno-dva-kabineta-juzna-primorska-piran-pir-oglas-6492699,29.03.2021_12:40:29
302,6492480,/nepremicnine/ljubljana-rudnik-stanovanje-3-sobno-prodaja-oglas-6492480,29.03.2021_12:40:29
303,6492260,/nepremicnine/istra-pula-stanovanje-5-in-vecsobno-prodaja-oglas-6492260,29.03.2021_12:40:29
304,6492171,/nepremicnine/prodaja-stanovanje-dvosobno-podravska-ptuj-ptuj-oglas-6492171,29.03.2021_12:40:29
305,6492170,/nepremicnine/prodaja-stanovanje-enosobno-podravska-ptuj-ptuj-oglas-6492170,29.03.2021_12:40:29
306,6492129,/nepremicnine/prodaja-stanovanje-trisobno-ljubljana-center-center-oglas-6492129,29.03.2021_12:40:29
307,6491663,/nepremicnine/lokacija-stanovanja-litija-oglas-6491663,29.03.2021_12:40:29
308,6491145,/nepremicnine/lokacija-stanovanja-trbovlje-138.00-m2-oglas-6491145,29.03.2021_12:40:29
309,4883785,/nepremicnine/lokacija-stanovanja-dravlje-70.00-m2-oglas-4883785,29.03.2021_12:40:29
310,6490203,/nepremicnine/lokacija-stanovanja-vas-71.00-m2-oglas-6490203,29.03.2021_12:40:29
311,1454737,/nepremicnine/stanovanje-savinjska-sostanj-sostanj-ravne-82-3-sobno-85-m2-p-oglas-1454737,29.03.2021_12:40:29
312,6490027,/nepremicnine/lokacija-stanovanja-novalja-gaj-74-m2-3-sobno-blizu-plaze-oglas-6490027,29.03.2021_12:40:29
313,3506600,/nepremicnine/lokacija-stanovanja-starse-111.00-m2-novogradnja-oglas-3506600,29.03.2021_12:40:29
314,6488809,/nepremicnine/mandre-56.00-m2-2-sobno-stanovanje-z-veliko-teraso-oglas-6488809,29.03.2021_12:40:29
315,6488761,/nepremicnine/novalja-121-m2-4-sobni-penthouse-stresno-teraso-2-vrsta-morja-oglas-6488761,29.03.2021_12:40:29
316,6485386,/nepremicnine/prodaja-stanovanje-trisobno-pomurska-apace-apace-oglas-6485386,29.03.2021_12:40:29
317,6485385,/nepremicnine/prodaja-stanovanje-dvosobno-pomurska-apace-apace-oglas-6485385,29.03.2021_12:40:29
318,6485383,/nepremicnine/prodaja-stanovanje-trisobno-pomurska-apace-apace-oglas-6485383,29.03.2021_12:40:29
319,6485381,/nepremicnine/prodaja-stanovanje-trisobno-pomurska-apace-apace-oglas-6485381,29.03.2021_12:40:29
320,6485379,/nepremicnine/prodaja-stanovanje-dvosobno-pomurska-apace-apace-oglas-6485379,29.03.2021_12:40:29
321,6485377,/nepremicnine/prodaja-stanovanje-trisobno-pomurska-apace-apace-oglas-6485377,29.03.2021_12:40:29
322,6485375,/nepremicnine/prodaja-stanovanje-trisobno-pomurska-apace-apace-oglas-6485375,29.03.2021_12:40:29
323,6485373,/nepremicnine/prodaja-stanovanje-trisobno-pomurska-apace-apace-oglas-6485373,29.03.2021_12:40:29
324,6485371,/nepremicnine/prodaja-stanovanje-trisobno-pomurska-apace-apace-oglas-6485371,29.03.2021_12:40:29
325,6485369,/nepremicnine/prodaja-stanovanje-dvosobno-pomurska-apace-apace-oglas-6485369,29.03.2021_12:40:30
326,6485368,/nepremicnine/prodaja-stanovanje-trisobno-pomurska-apace-apace-oglas-6485368,29.03.2021_12:40:30
327,6485365,/nepremicnine/prodaja-stanovanje-trisobno-pomurska-apace-apace-oglas-6485365,29.03.2021_12:40:30
328,6485363,/nepremicnine/prodaja-stanovanje-trisobno-pomurska-apace-apace-oglas-6485363,29.03.2021_12:40:30
329,6485361,/nepremicnine/prodaja-stanovanje-dvosobno-pomurska-apace-apace-oglas-6485361,29.03.2021_12:40:30
330,6485359,/nepremicnine/prodaja-stanovanje-trisobno-pomurska-apace-apace-oglas-6485359,29.03.2021_12:40:30
331,6485357,/nepremicnine/prodaja-stanovanje-trisobno-pomurska-apace-apace-oglas-6485357,29.03.2021_12:40:30
332,6485356,/nepremicnine/prodaja-stanovanje-trisobno-pomurska-apace-apace-oglas-6485356,29.03.2021_12:40:30
333,6485349,/nepremicnine/prodaja-stanovanje-dupleks-juzna-primorska-izola-isola-izola-oglas-6485349,29.03.2021_12:40:30
334,6484761,/nepremicnine/ljubljana-siska-stanovanje-4-sobno-prodaja-oglas-6484761,29.03.2021_12:40:30
335,6484745,/nepremicnine/ljubljana-siska-stanovanje-4-sobno-prodaja-oglas-6484745,29.03.2021_12:40:30
336,6484730,/nepremicnine/ljubljana-vic-stanovanje-4-sobno-prodaja-oglas-6484730,29.03.2021_12:40:30
337,6484723,/nepremicnine/ljubljana-vic-stanovanje-4-sobno-prodaja-oglas-6484723,29.03.2021_12:40:30
338,6484698,/nepremicnine/ljubljana-siska-stanovanje-4-sobno-prodaja-oglas-6484698,29.03.2021_12:40:30
339,6484697,/nepremicnine/ljubljana-vic-stanovanje-4-sobno-prodaja-oglas-6484697,29.03.2021_12:40:30
340,6484696,/nepremicnine/ljubljana-siska-stanovanje-4-sobno-prodaja-oglas-6484696,29.03.2021_12:40:30
341,6484625,/nepremicnine/prodaja-stanovanje-dvosobno-podravska-hoce-slivnica-spodnje-hoce-oglas-6484625,29.03.2021_12:40:30
342,6484624,/nepremicnine/mescansko-stanovanje-v-stari-ljubljani-oglas-6484624,29.03.2021_12:40:30
343,6484623,/nepremicnine/celotna-etaza-v-starem-delu-mesta-oglas-6484623,29.03.2021_12:40:30
344,6484622,/nepremicnine/mescansko-stanovanje-v-stari-ljubljani-oglas-6484622,29.03.2021_12:40:30
345,6484341,/nepremicnine/lokacija-stanovanja-kocevje-40.00-m2-oglas-6484341,29.03.2021_12:40:30
346,6089151,/nepremicnine/lokacija-stanovanja-tezno-oglas-6089151,29.03.2021_12:40:30
347,4381313,/nepremicnine/maribor-center-maribor-stanovanje-3-sobno-prodaja-oglas-4381313,29.03.2021_12:40:30
348,1451794,/nepremicnine/stanovanje-podravska-maribor-center-koroska-vrata-2.5-sobno-6-oglas-1451794,29.03.2021_12:40:30
349,2224878,/nepremicnine/stanovanje-podravska-bistrica-ob-dravi-2-sobno-65.4-m2-prodam-oglas-2224878,29.03.2021_12:40:30
350,4480743,/nepremicnine/maribor-center-stanovanje-2-sobno-prodaja-oglas-4480743,29.03.2021_12:40:31
351,6310093,/nepremicnine/gornja-radgona-stanovanje-3-sobno-prodaja-oglas-6310093,29.03.2021_12:40:31
352,6177392,/nepremicnine/lokacija-stanovanja-vojnik-55.40-m2-oglas-6177392,29.03.2021_12:40:31
353,6481804,/nepremicnine/lokacija-stanovanja-center-67.00-m2-oglas-6481804,29.03.2021_12:40:31
354,5680501,/nepremicnine/lokacija-stanovanja-radomlje-oglas-5680501,29.03.2021_12:40:31
355,6477785,/nepremicnine/prodaja-stanovanje-stirisobno-podravska-maribor-betnava-oglas-6477785,29.03.2021_12:40:31
356,6477783,/nepremicnine/prodaja-stanovanje-dvosobno-juzna-primorska-piran-pirano-lucija-oglas-6477783,29.03.2021_12:40:31
357,6477781,/nepremicnine/prodaja-stanovanje-dvosobno-savinjska-celje-celje-oglas-6477781,29.03.2021_12:40:31
358,6477779,/nepremicnine/prodaja-stanovanje-dvoinpolsobno-savinjska-celje-celje-oglas-6477779,29.03.2021_12:40:31
359,6477769,/nepremicnine/prodaja-stanovanje-dvosobno-pomurska-radenci-radenci-oglas-6477769,29.03.2021_12:40:31
360,6477767,/nepremicnine/prodaja-stanovanje-garsonjera-podravska-maribor-tabor-oglas-6477767,29.03.2021_12:40:31
361,6477129,/nepremicnine/prodaja-stanovanje-garsonjera-podravska-maribor-pobrezje-oglas-6477129,29.03.2021_12:40:31
362,6477119,/nepremicnine/prodaja-stanovanje-stirisobno-podravska-maribor-okolica-kamnica-oglas-6477119,29.03.2021_12:40:31
363,6477117,/nepremicnine/mescansko-stanovanje-v-stari-ljubljani-oglas-6477117,29.03.2021_12:40:31
364,3664944,/nepremicnine/lokacija-stanovanja-slovenske-konjice-76.00-m2-oglas-3664944,29.03.2021_12:40:31
365,6254564,/nepremicnine/sladki-vrh-63-m2-3-sobno-zgrajeno-l-1965-adaptirano-l-2008-zk-oglas-6254564,29.03.2021_12:40:31
366,6476741,/nepremicnine/lokacija-stanovanja-smarjeske-toplice-184-oglas-6476741,29.03.2021_12:40:31
367,6476711,/nepremicnine/prodaja-stanovanje-garsonjera-celovska-cesta-siska-40.9-m2-oglas-6476711,29.03.2021_12:40:31
368,6476214,/nepremicnine/lokacija-stanovanja-vas-74.00-m2-oglas-6476214,29.03.2021_12:40:31
369,6475612,/nepremicnine/limbus-90-m2-3-sobno-zgrajeno-l-2009-m-1-nad-oglas-6475612,29.03.2021_12:40:31
370,6475439,/nepremicnine/hudinja-oglas-6475439,29.03.2021_12:40:31
371,6475276,/nepremicnine/lokacija-stanovanja-sempeter-v-savinjski-dolini-oglas-6475276,29.03.2021_12:40:31
372,6475048,/nepremicnine/lokacija-stanovanja-mandre-69.00-m2-3-sobno-2-vrsta-morja-oglas-6475048,29.03.2021_12:40:31
373,6474557,/nepremicnine/lokacija-stanovanja-bs-3-oglas-6474557,29.03.2021_12:40:31
374,6474467,/nepremicnine/ljubljana-spodnja-siska-14.00-m2-oglas-6474467,29.03.2021_12:40:31
375,6474388,/nepremicnine/lokacija-stanovanja-radovljica-114.34-m2-oglas-6474388,29.03.2021_12:40:32
376,6224574,/nepremicnine/lokacija-stanovanja-center-58.00-m2-oglas-6224574,29.03.2021_12:40:32
377,6474048,/nepremicnine/lokacija-stanovanja-rogaska-slatina-103.50-m2-oglas-6474048,29.03.2021_12:40:32
378,6473963,/nepremicnine/ljubljana-center-tabor-oglas-6473963,29.03.2021_12:40:32
379,6473879,/nepremicnine/lokacija-stanovanja-center-oglas-6473879,29.03.2021_12:40:32
380,6473071,/nepremicnine/mb-center-koroska-cesta-glavni-trg-2-sobno-stanovanje-61.00-m2-oglas-6473071,29.03.2021_12:40:32
381,6473003,/nepremicnine/maribor-center-lent-3-sobno-stanovanje-v-vel-68.10-m2-oglas-6473003,29.03.2021_12:40:32
382,3442701,/nepremicnine/lokacija-stanovanja-kamnik-108.00-m2-oglas-3442701,29.03.2021_12:40:32
383,6472748,/nepremicnine/lokacija-stanovanja-siska-21.50-m2-oglas-6472748,29.03.2021_12:40:32
384,6469641,/nepremicnine/odlicni-lokaciji-v-rozni-dolini-oglas-6469641,29.03.2021_12:40:32
385,6469592,/nepremicnine/lokacija-stanovanja-ribnica-pohorju-51.80-m2-oglas-6469592,29.03.2021_12:40:32
386,6469590,/nepremicnine/lokacija-stanovanja-lucija-73.00-m2-oglas-6469590,29.03.2021_12:40:32
387,6469152,/nepremicnine/lokacija-stanovanja-radvanje-95.00-m2-oglas-6469152,29.03.2021_12:40:32
388,6468353,/nepremicnine/odlicno-3-sobno-stanovanje-odlicni-lokaciji-mb-center-78.4m2-oglas-6468353,29.03.2021_12:40:32
389,6467890,/nepremicnine/lokacija-stanovanja-dravlje-114.00-m2-oglas-6467890,29.03.2021_12:40:32
390,4966110,/nepremicnine/lokacija-stanovanja-vucja-vas-85.00-m2-oglas-4966110,29.03.2021_12:40:32
391,6467237,/nepremicnine/popolnoma-renovirano-2-sob-tabor-51m2-oglas-6467237,29.03.2021_12:40:32
392,1446197,/nepremicnine/stanovanje-osrednjeslovenska-ljubljana-siska-spodnja-siska-3-oglas-1446197,29.03.2021_12:40:32
393,5475471,/nepremicnine/lokacija-stanovanja-ptuj-63.00-m2-oglas-5475471,29.03.2021_12:40:32
394,3212270,/nepremicnine/stanovanje-osrednjeslovenska-ljubljana-siska-lj-siska-3-sobno-oglas-3212270,29.03.2021_12:40:32
395,1459740,/nepremicnine/stanovanje-spodnjeposavska-krsko-3-sobno-82-m2-prodam-oglas-1459740,29.03.2021_12:40:32
396,1472010,/nepremicnine/stanovanje-osrednjeslovenska-logatec-martinj-hrib-3-sobno-242-oglas-1472010,29.03.2021_12:40:32
397,6191828,/nepremicnine/lokacija-stanovanja-ljutomer-158.00-m2-oglas-6191828,29.03.2021_12:40:32
398,6191963,/nepremicnine/lokacija-stanovanja-ljutomer-125.00-m2-oglas-6191963,29.03.2021_12:40:32
399,6211623,/nepremicnine/lokacija-stanovanja-polzela-55.00-m2-oglas-6211623,29.03.2021_12:40:32
400,6452158,/nepremicnine/ljubljana-crnuce-stanovanje-2-sobno-prodaja-oglas-6452158,29.03.2021_12:40:33
401,6452131,/nepremicnine/2s-stanovanje-v-mezici-oglas-6452131,29.03.2021_12:40:33
402,6451413,/nepremicnine/lokacija-stanovanja-skofja-loka-37.00-m2-oglas-6451413,29.03.2021_12:40:33
403,1448149,/nepremicnine/stanovanje-tujina-hrvaska-privlaka-bilotinjak-4-sobno-213-m2-oglas-1448149,29.03.2021_12:40:33
404,4743437,/nepremicnine/lokacija-stanovanja-center-oglas-4743437,29.03.2021_12:40:33
405,6451096,/nepremicnine/lokacija-stanovanja-rudnik-40.00-m2-oglas-6451096,29.03.2021_12:40:33
406,6450494,/nepremicnine/lokacija-stanovanja-koper-66.00-m2-oglas-6450494,29.03.2021_12:40:33
407,6450394,/nepremicnine/lokacija-stanovanja-sentilj-v-slovenskih-goricah-134.00-m2-oglas-6450394,29.03.2021_12:40:33
408,4808603,/nepremicnine/lokacija-stanovanja-umag-murine-42.00-m2-oglas-4808603,29.03.2021_12:40:33
409,1457654,/nepremicnine/stanovanje-tujina-hrvaska-zambratija-2-sobno-58-m2-prodam-oglas-1457654,29.03.2021_12:40:33
410,4500987,/nepremicnine/riva-crveni-vrh-savudrija-oglas-4500987,29.03.2021_12:40:33
411,1450778,/nepremicnine/stanovanje-tujina-hrvaska-crveni-vrh-2-sobno-81-m2-prodam-oglas-1450778,29.03.2021_12:40:33
412,6445415,/nepremicnine/prostorno-5-sobno-stanovanje-oglas-6445415,29.03.2021_12:40:33
413,6444977,/nepremicnine/lokacija-stanovanja-zrece-56.00-m2-oglas-6444977,29.03.2021_12:40:33
414,6442763,/nepremicnine/lokacija-stanovanja-sempeter-v-savinjski-dolini-52.00-m2-oglas-6442763,29.03.2021_12:40:33
415,6442426,/nepremicnine/ljubljana-fuzine-prostorno-3-sobno-stanovanje-oglas-6442426,29.03.2021_12:40:33
416,6442209,/nepremicnine/ljubljana-moste-svetlo-3.5-sobno-stanovanje-oglas-6442209,29.03.2021_12:40:33
417,5986063,/nepremicnine/lokacija-stanovanja-ptuj-93.00-m2-oglas-5986063,29.03.2021_12:40:33
418,6438089,/nepremicnine/edinstvena-priloznost-odlicna-lokacija-oglas-6438089,29.03.2021_12:40:33
419,6120911,/nepremicnine/prodam-stanovanje-celje-center-37.00-m2-klet-shramba-oglas-6120911,29.03.2021_12:40:33
420,5937056,/nepremicnine/sentjur-hrusovje-stanovanje-3-sobno-prodaja-oglas-5937056,29.03.2021_12:40:33
421,6170109,/nepremicnine/ljubljana-bezigrad-stanovanje-3-sobno-prodaja-oglas-6170109,29.03.2021_12:40:33
422,6043055,/nepremicnine/lokacija-stanovanja-spodnja-siska-74.00-m2-oglas-6043055,29.03.2021_12:40:33
423,6436318,/nepremicnine/lokacija-stanovanja-studenci-102.00-m2-oglas-6436318,29.03.2021_12:40:33
424,1452460,/nepremicnine/stanovanje-tujina-hrvaska-savudrija-ostalo-80.00-m2-prodam-oglas-1452460,29.03.2021_12:40:33
425,1448431,/nepremicnine/stanovanje-gorenjska-cerklje-gorenjskem-krvavec-apartma-21-oglas-1448431,29.03.2021_12:40:34
426,5922038,/nepremicnine/lokacija-stanovanja-btc-89.90-m2-oglas-5922038,29.03.2021_12:40:34
427,6430972,/nepremicnine/lokacija-stanovanja-zgornje-jarse-58.00-m2-oglas-6430972,29.03.2021_12:40:34
428,6012842,/nepremicnine/lokacija-stanovanja-dolgi-most-oglas-6012842,29.03.2021_12:40:34
429,6430747,/nepremicnine/novogradnja-kresnicke-2-v-hrpeljah-136.00-m2-oglas-6430747,29.03.2021_12:40:34
430,6043393,/nepremicnine/lokacija-stanovanja-trg-11-158.00-m2-oglas-6043393,29.03.2021_12:40:34
431,5783566,/nepremicnine/lokacija-stanovanja-tezno-50.00-m2-oglas-5783566,29.03.2021_12:40:34
432,6428758,/nepremicnine/lokacija-stanovanja-kranj-70.00-m2-oglas-6428758,29.03.2021_12:40:34
433,6428420,/nepremicnine/lokacija-stanovanja-ljubljana-pod-gradom-streliska-53.70-m2-oglas-6428420,29.03.2021_12:40:34
434,3212232,/nepremicnine/stanovanje-savinjska-zalec-2.5-sobno-56-m2-prodam-oglas-3212232,29.03.2021_12:40:34
435,1449872,/nepremicnine/stanovanje-podravska-maribor-center-ob-kolodvoru-2.5-sobno-75-oglas-1449872,29.03.2021_12:40:34
436,6425777,/nepremicnine/domzale-dragomelj-stanovanje-2.5-sobno-prodaja-oglas-6425777,29.03.2021_12:40:34
437,6425727,/nepremicnine/prodaja-stanovanje-dvoinpolsobno-savinjska-celje-celje-oglas-6425727,29.03.2021_12:40:34
438,6425717,/nepremicnine/pritlicno-stanovanje-izjemni-lokaciji-oglas-6425717,29.03.2021_12:40:34
439,6424695,/nepremicnine/lokacija-stanovanja-pajkova-ulica-24-53.20-m2-oglas-6424695,29.03.2021_12:40:34
440,6424574,/nepremicnine/se-nikoli-vseljeno-3-sobno-stanovanje-pritlicno-teraso-44.50-m2-oglas-6424574,29.03.2021_12:40:34
441,6424549,/nepremicnine/3-sobno-stanovanje-pritlicno-z-48-m2-veliko-teraso-oglas-6424549,29.03.2021_12:40:34
442,6424505,/nepremicnine/4-stanovanje-z-veliko-teraso-sodobno-in-energetsko-varcno-oglas-6424505,29.03.2021_12:40:34
443,6424480,/nepremicnine/cudovit-penthouse-4-sobno-stanovanje-z-ogromno-teraso-oglas-6424480,29.03.2021_12:40:34
444,2608702,/nepremicnine/odam-v-najem-apartma-rogla-vikend-koca-pocitnice-45m2-bozic-oglas-2608702,29.03.2021_12:40:34
445,1460142,/nepremicnine/stanovanje-zasavska-kisovec-3-sobno-70-m2-prodam-oglas-1460142,29.03.2021_12:40:34
446,5646709,/nepremicnine/stanovanje-trisobno-benedikt-sv-trije-kralji-v-slo-goricah-oglas-5646709,29.03.2021_12:40:34
447,6422920,/nepremicnine/prodaja-5-sobno-stanovanje-trnovo-200m2-oglas-6422920,29.03.2021_12:40:34
448,6422869,/nepremicnine/lokacija-stanovanja-trnovo-100.00-m2-oglas-6422869,29.03.2021_12:40:34
449,6422696,/nepremicnine/lokacija-stanovanja-spodnja-siska-40.90-m2-oglas-6422696,29.03.2021_12:40:34
450,1457293,/nepremicnine/5sobno-stanovanje-tloris-st-1-134m2-v-lepi-stari-mescanski-hisi-oglas-1457293,29.03.2021_12:40:36
