,Ad_ID,Ad_Link,datetime
228,6448479,/nepremicnine/ljubljana-kodeljevo-prodamo-polovico-hise-velika-terasa-91.00-m2-oglas-6448479,14.03.2021_19:37:20
229,4808603,/nepremicnine/lokacija-stanovanja-umag-murine-42.00-m2-oglas-4808603,14.03.2021_19:37:20
230,1457654,/nepremicnine/stanovanje-tujina-hrvaska-zambratija-2-sobno-58-m2-prodam-oglas-1457654,14.03.2021_19:37:20
231,4500987,/nepremicnine/riva-crveni-vrh-savudrija-oglas-4500987,14.03.2021_19:37:20
232,1450778,/nepremicnine/stanovanje-tujina-hrvaska-crveni-vrh-2-sobno-81-m2-prodam-oglas-1450778,14.03.2021_19:37:20
233,6445566,/nepremicnine/maribor-koroska-vrata-stanovanje-2-sobno-prodaja-oglas-6445566,14.03.2021_19:37:20
234,6445415,/nepremicnine/prostorno-5-sobno-stanovanje-oglas-6445415,14.03.2021_19:37:20
235,6444977,/nepremicnine/lokacija-stanovanja-zrece-56.00-m2-oglas-6444977,14.03.2021_19:37:20
236,6443577,/nepremicnine/stanovanje-celje-vas-62.10-m2-kupec-ne-placa-provizije-oglas-6443577,14.03.2021_19:37:20
237,6443361,/nepremicnine/lokacija-stanovanja-skofja-loka-45.00-m2-oglas-6443361,14.03.2021_19:37:20
238,6442763,/nepremicnine/lokacija-stanovanja-sempeter-v-savinjski-dolini-52.00-m2-oglas-6442763,14.03.2021_19:37:20
239,6442426,/nepremicnine/ljubljana-fuzine-prostorno-3-sobno-stanovanje-oglas-6442426,14.03.2021_19:37:20
240,6442209,/nepremicnine/ljubljana-moste-svetlo-3.5-sobno-stanovanje-oglas-6442209,14.03.2021_19:37:20
241,3553074,/nepremicnine/lokacija-stanovanja-magdalena-74.00-m2-oglas-3553074,14.03.2021_19:37:20
242,6441847,/nepremicnine/lokacija-stanovanja-center-47.00-m2-ob-parku-in-epf-oglas-6441847,14.03.2021_19:37:20
243,5986063,/nepremicnine/lokacija-stanovanja-ptuj-93.00-m2-oglas-5986063,14.03.2021_19:37:20
244,6438089,/nepremicnine/edinstvena-priloznost-odlicna-lokacija-oglas-6438089,14.03.2021_19:37:20
245,6120911,/nepremicnine/prodam-stanovanje-celje-center-37.00-m2-klet-shramba-oglas-6120911,14.03.2021_19:37:20
246,5881975,/nepremicnine/dobrna-stanovanje-3-sobno-prodaja-oglas-5881975,14.03.2021_19:37:20
247,5937056,/nepremicnine/sentjur-hrusovje-stanovanje-3-sobno-prodaja-oglas-5937056,14.03.2021_19:37:20
248,6170109,/nepremicnine/ljubljana-bezigrad-stanovanje-3-sobno-prodaja-oglas-6170109,14.03.2021_19:37:20
249,6043055,/nepremicnine/lokacija-stanovanja-spodnja-siska-74.00-m2-oglas-6043055,14.03.2021_19:37:20
250,6436318,/nepremicnine/lokacija-stanovanja-studenci-102.00-m2-oglas-6436318,14.03.2021_19:37:21
251,6436171,/nepremicnine/ljubljana-vic-veliko-svetlo-4-sobno-stanovanje-balkon-garaza-oglas-6436171,14.03.2021_19:37:21
252,6317692,/nepremicnine/dvosobno-stanovanje-postojna-oglas-6317692,14.03.2021_19:37:21
253,6435908,/nepremicnine/lokacija-stanovanja-vas-knafelceva-ul-69.00-m2-oglas-6435908,14.03.2021_19:37:21
254,6435164,/nepremicnine/lokacija-stanovanja-domzale-21.00-m2-oglas-6435164,14.03.2021_19:37:21
255,6435150,/nepremicnine/lokacija-stanovanja-koroska-vrata-105.00-m2-oglas-6435150,14.03.2021_19:37:21
256,1452460,/nepremicnine/stanovanje-tujina-hrvaska-savudrija-ostalo-80.00-m2-prodam-oglas-1452460,14.03.2021_19:37:21
257,1448431,/nepremicnine/stanovanje-gorenjska-cerklje-gorenjskem-krvavec-apartma-21-oglas-1448431,14.03.2021_19:37:21
258,6431470,/nepremicnine/maribor-koroska-vrata-stanovanje-4-sobno-prodaja-oglas-6431470,14.03.2021_19:37:21
259,6431361,/nepremicnine/prodaja-stanovanje-soba-ljubljana-center-center-oglas-6431361,14.03.2021_19:37:21
260,5922038,/nepremicnine/lokacija-stanovanja-btc-89.90-m2-oglas-5922038,14.03.2021_19:37:21
261,6430972,/nepremicnine/lokacija-stanovanja-zgornje-jarse-58.00-m2-oglas-6430972,14.03.2021_19:37:21
262,6012842,/nepremicnine/lokacija-stanovanja-dolgi-most-oglas-6012842,14.03.2021_19:37:21
263,6430747,/nepremicnine/novogradnja-kresnicke-2-v-hrpeljah-136.00-m2-oglas-6430747,14.03.2021_19:37:21
264,6043393,/nepremicnine/lokacija-stanovanja-trg-11-158.00-m2-oglas-6043393,14.03.2021_19:37:21
265,6430062,/nepremicnine/lokacija-stanovanja-metlika-59.00-m2-oglas-6430062,14.03.2021_19:37:21
266,5783566,/nepremicnine/lokacija-stanovanja-tezno-50.00-m2-oglas-5783566,14.03.2021_19:37:21
267,6428758,/nepremicnine/lokacija-stanovanja-kranj-70.00-m2-oglas-6428758,14.03.2021_19:37:21
268,6428420,/nepremicnine/lokacija-stanovanja-ljubljana-pod-gradom-streliska-53.70-m2-oglas-6428420,14.03.2021_19:37:21
269,3802132,/nepremicnine/lokacija-stanovanja-studenci-107.00-m2-oglas-3802132,14.03.2021_19:37:21
270,3212232,/nepremicnine/stanovanje-savinjska-zalec-2.5-sobno-56-m2-prodam-oglas-3212232,14.03.2021_19:37:21
271,5461680,/nepremicnine/dvosobno-stanovanje-dobrova-polhov-gradec-44.00-m2-oglas-5461680,14.03.2021_19:37:21
272,5318838,/nepremicnine/lokacija-stanovanja-center-58.00-m2-oglas-5318838,14.03.2021_19:37:21
273,1449872,/nepremicnine/stanovanje-podravska-maribor-center-ob-kolodvoru-2.5-sobno-75-oglas-1449872,14.03.2021_19:37:21
274,6425808,/nepremicnine/maribor-studenci-stanovanje-3-sobno-prodaja-oglas-6425808,14.03.2021_19:37:21
275,6425803,/nepremicnine/maribor-studenci-stanovanje-2-sobno-prodaja-oglas-6425803,14.03.2021_19:37:22
276,6425781,/nepremicnine/maribor-studenci-stanovanje-1.5-sobno-prodaja-oglas-6425781,14.03.2021_19:37:22
277,6425777,/nepremicnine/domzale-dragomelj-stanovanje-2.5-sobno-prodaja-oglas-6425777,14.03.2021_19:37:22
278,6425727,/nepremicnine/prodaja-stanovanje-dvoinpolsobno-savinjska-celje-celje-oglas-6425727,14.03.2021_19:37:22
279,6425717,/nepremicnine/pritlicno-stanovanje-izjemni-lokaciji-oglas-6425717,14.03.2021_19:37:22
280,6425707,/nepremicnine/stanovanje-garaza-parkirno-mesto-oglas-6425707,14.03.2021_19:37:22
281,6424695,/nepremicnine/lokacija-stanovanja-pajkova-ulica-24-53.20-m2-oglas-6424695,14.03.2021_19:37:22
282,6424574,/nepremicnine/se-nikoli-vseljeno-3-sobno-stanovanje-pritlicno-teraso-44.50-m2-oglas-6424574,14.03.2021_19:37:22
283,6424549,/nepremicnine/3-sobno-stanovanje-pritlicno-z-48-m2-veliko-teraso-oglas-6424549,14.03.2021_19:37:22
284,6424505,/nepremicnine/4-stanovanje-z-veliko-teraso-sodobno-in-energetsko-varcno-oglas-6424505,14.03.2021_19:37:22
285,6424480,/nepremicnine/cudovit-penthouse-4-sobno-stanovanje-z-ogromno-teraso-oglas-6424480,14.03.2021_19:37:22
286,2608702,/nepremicnine/odam-v-najem-apartma-rogla-vikend-koca-pocitnice-45m2-bozic-oglas-2608702,14.03.2021_19:37:22
287,1460142,/nepremicnine/stanovanje-zasavska-kisovec-3-sobno-70-m2-prodam-oglas-1460142,14.03.2021_19:37:22
288,5646709,/nepremicnine/stanovanje-trisobno-benedikt-sv-trije-kralji-v-slo-goricah-oglas-5646709,14.03.2021_19:37:22
289,6423098,/nepremicnine/lokacija-stanovanja-betnava-34.00-m2-oglas-6423098,14.03.2021_19:37:22
290,6422920,/nepremicnine/prodaja-5-sobno-stanovanje-trnovo-200m2-oglas-6422920,14.03.2021_19:37:22
291,6422869,/nepremicnine/lokacija-stanovanja-trnovo-100.00-m2-oglas-6422869,14.03.2021_19:37:22
292,6422696,/nepremicnine/lokacija-stanovanja-spodnja-siska-40.90-m2-oglas-6422696,14.03.2021_19:37:22
293,6422613,/nepremicnine/lokacija-stanovanja-litija-26.80-m2-oglas-6422613,14.03.2021_19:37:22
294,1457293,/nepremicnine/5sobno-stanovanje-tloris-st-1-134m2-v-lepi-stari-mescanski-hisi-oglas-1457293,14.03.2021_19:37:22
295,4536935,/nepremicnine/maribor-rotovski-trg-1-nadstr-2.5sobno-stanovanje-67m2-oglas-4536935,14.03.2021_19:37:22
296,4536846,/nepremicnine/maribor-rotovski-trg-1-nadstr-2.5sobno-stanovanje-64m2-oglas-4536846,14.03.2021_19:37:22
297,6420998,/nepremicnine/lokacija-stanovanja-vic-dolgi-most-35.00-m2-oglas-6420998,14.03.2021_19:37:22
298,6058576,/nepremicnine/partizanska-cesta-30-9250-g-radgona-oglas-6058576,14.03.2021_19:37:22
299,6418799,/nepremicnine/trisobno-stanovanje-glavnem-trgu-oglas-6418799,14.03.2021_19:37:22
300,6418772,/nepremicnine/prodaja-stanovanje-trisobno-ljubljana-bezigrad-bezigrad-oglas-6418772,14.03.2021_19:37:23
301,3131967,/nepremicnine/lokacija-stanovanja-ljutomer-70.16-m2-oglas-3131967,14.03.2021_19:37:23
302,4183410,/nepremicnine/prodam-dvo-sobno-stanovanje-pragersko-oglas-4183410,14.03.2021_19:37:23
303,6417085,/nepremicnine/mb-center-trg-revolucije-maribor-76.4-m2-oglas-6417085,14.03.2021_19:37:23
304,6417074,/nepremicnine/lokacija-stanovanja-vic-dolgi-most-32.00-m2-oglas-6417074,14.03.2021_19:37:23
305,6233157,/nepremicnine/lokacija-stanovanja-center-112.00-m2-oglas-6233157,14.03.2021_19:37:23
306,6416663,/nepremicnine/lokacija-stanovanja-race-77.00-m2-oglas-6416663,14.03.2021_19:37:23
307,6416000,/nepremicnine/lokacija-stanovanja-hudinja-72.00-m2-oglas-6416000,14.03.2021_19:37:23
308,2587617,/nepremicnine/stanovanje-podravska-benedikt-benedikt-4-sobno-144.53-m2-prodam-oglas-2587617,14.03.2021_19:37:23
309,6413962,/nepremicnine/4-sobno-stanovanje-cudovitim-razgledom-oglas-6413962,14.03.2021_19:37:23
310,6408753,/nepremicnine/lokacija-stanovanja-lendava-85.00-m2-oglas-6408753,14.03.2021_19:37:23
311,6408461,/nepremicnine/lokacija-stanovanja-slavko-slander-58.00-m2-oglas-6408461,14.03.2021_19:37:23
312,6405277,/nepremicnine/lokacija-stanovanja-prule-oglas-6405277,14.03.2021_19:37:23
313,6401636,/nepremicnine/maribor-center-stanovanje-4-sobno-prodaja-oglas-6401636,14.03.2021_19:37:23
314,6401614,/nepremicnine/ljubljana-moste-stanovanje-3-sobno-prodaja-oglas-6401614,14.03.2021_19:37:23
315,6401581,/nepremicnine/dravograd-stanovanje-3-sobno-prodaja-oglas-6401581,14.03.2021_19:37:23
316,6401530,/nepremicnine/popolnoma-obnovljena-pritlicna-garsonjera-oglas-6401530,14.03.2021_19:37:23
317,1448238,/nepremicnine/stanovanje-podravska-maribor-center-maribor-2.5-sobno-75.20-m-oglas-1448238,14.03.2021_19:37:23
318,6099915,/nepremicnine/lokacija-stanovanja-gorenji-maharovec-120.00-m2-oglas-6099915,14.03.2021_19:37:23
319,4934520,/nepremicnine/lokacija-stanovanja-center-78.00-m2-oglas-4934520,14.03.2021_19:37:23
320,6180961,/nepremicnine/tabor-obnovljeno-3-sobno-stanovanje-top-lokacija-oglas-6180961,14.03.2021_19:37:23
321,6399426,/nepremicnine/lokacija-stanovanja-center-54.20-m2-oglas-6399426,14.03.2021_19:37:23
322,6098652,/nepremicnine/stanovanje-maribor-tabor-velika-prenovljena-klet-lasten-travnik-oglas-6098652,14.03.2021_19:37:23
323,4887729,/nepremicnine/prodaja-stanovanje-stirisobno-podravska-benedikt-sv-trije-kralji-v-oglas-4887729,14.03.2021_19:37:23
324,5914144,/nepremicnine/lokacija-stanovanja-vuzenica-70.00-m2-oglas-5914144,14.03.2021_19:37:23
325,5606961,/nepremicnine/stanovanje-center-radec-oglas-5606961,14.03.2021_19:37:24
326,5328195,/nepremicnine/lokacija-stanovanja-slovenske-konjice-269.00-m2-oglas-5328195,14.03.2021_19:37:24
327,6397911,/nepremicnine/lokacija-stanovanja-maribor-tabor-oglas-6397911,14.03.2021_19:37:24
328,6394325,/nepremicnine/primorsko-goranska-omisalj-stanovanje-3.5-sobno-prodaja-oglas-6394325,14.03.2021_19:37:24
329,6394171,/nepremicnine/odlicna-blizu-tivoljia-roznika-centra-oglas-6394171,14.03.2021_19:37:24
330,6034200,/nepremicnine/lokacija-stanovanja-spodnja-siska-72.00-m2-oglas-6034200,14.03.2021_19:37:24
331,6391628,/nepremicnine/lokacija-stanovanja-store-61.00-m2-oglas-6391628,14.03.2021_19:37:24
332,4891654,/nepremicnine/lokacija-stanovanja-polje-96.00-m2-oglas-4891654,14.03.2021_19:37:24
333,6391243,/nepremicnine/lokacija-stanovanja-siska-oglas-6391243,14.03.2021_19:37:24
334,4526571,/nepremicnine/cudovito-atrijsko-stanovanje-v-neposredni-blizini-centra-domzal-oglas-4526571,14.03.2021_19:37:24
335,6390398,/nepremicnine/lokacija-stanovanja-center-80.00-m2-oglas-6390398,14.03.2021_19:37:24
336,3971372,/nepremicnine/lokacija-stanovanja-mala-kostrevnica-oglas-3971372,14.03.2021_19:37:24
337,6386412,/nepremicnine/stanovanje-v-dvostan-hisi-z-vrtom-in-garazo-oglas-6386412,14.03.2021_19:37:24
338,6386396,/nepremicnine/3-sobno-pritlicno-vzdrzevano-vzhodna-lega-oglas-6386396,14.03.2021_19:37:24
339,6386371,/nepremicnine/novogradnja-oglas-6386371,14.03.2021_19:37:24
340,6386006,/nepremicnine/mescansko-stanovanje-v-centru-mesta-oglas-6386006,14.03.2021_19:37:24
341,6386004,/nepremicnine/prodaja-dveh-stanovanj-v-hisi-koroski-cesti-oglas-6386004,14.03.2021_19:37:24
342,6385992,/nepremicnine/stanovanje-z-balkonom-in-garazo-v-centru-ljubljane-oglas-6385992,14.03.2021_19:37:24
343,6385990,/nepremicnine/2-sobno-stanovanje-z-balkonom-taboru-oglas-6385990,14.03.2021_19:37:24
344,6385982,/nepremicnine/v-srediscu-maribora-prodamo-3-sobno-stanovanje-oglas-6385982,14.03.2021_19:37:24
345,6385967,/nepremicnine/prefinjeno-stanovanje-v-centru-mesta-maribor-oglas-6385967,14.03.2021_19:37:24
346,6385966,/nepremicnine/3-sobno-stanovanje-z-veliko-zelenico-oglas-6385966,14.03.2021_19:37:24
347,6385964,/nepremicnine/4-sobno-stanovanje-z-veliko-zelenico-oglas-6385964,14.03.2021_19:37:24
348,6385963,/nepremicnine/2-sobno-stanovanje-z-veliko-zelenico-oglas-6385963,14.03.2021_19:37:24
349,6385961,/nepremicnine/3-sobno-stanovanje-z-veliko-zelenico-oglas-6385961,14.03.2021_19:37:24
350,6385960,/nepremicnine/3-sobno-stanovanje-cudovitim-razgledom-oglas-6385960,14.03.2021_19:37:25
351,6385959,/nepremicnine/4-sobno-stanovanje-z-ogromno-zelenico-oglas-6385959,14.03.2021_19:37:25
352,6385958,/nepremicnine/4-sobno-stanovanje-z-veliko-teraso-pod-pekrsko-oglas-6385958,14.03.2021_19:37:25
353,6385944,/nepremicnine/sanjsko-stanovanje-cudoviti-lokaciji-oglas-6385944,14.03.2021_19:37:25
354,6385943,/nepremicnine/sveze-in-urejeno-dvoinpolsobno-mansardno-stanovanje-v-kamnici-oglas-6385943,14.03.2021_19:37:25
355,6385930,/nepremicnine/prodamo-enosobno-stanovanje-oglas-6385930,14.03.2021_19:37:25
356,6385917,/nepremicnine/stanovanje-v-pritlicju-hise-prodamo-oglas-6385917,14.03.2021_19:37:25
357,6385914,/nepremicnine/glavni-trg-maribor-3-stanovanje-prodamo-oglas-6385914,14.03.2021_19:37:25
358,6385913,/nepremicnine/prodamo-popolnoma-obnovljeno-4-stanovanje-oglas-6385913,14.03.2021_19:37:25
359,6385912,/nepremicnine/stanovanje-v-dvostanovanjski-hisi-pobrezje-oglas-6385912,14.03.2021_19:37:25
360,6385911,/nepremicnine/prodamo-popolnoma-obnovljeno-4-stanovanje-oglas-6385911,14.03.2021_19:37:25
361,6385901,/nepremicnine/3-sobno-stanovanje-z-veliko-pokrito-teraso-oglas-6385901,14.03.2021_19:37:25
362,6385899,/nepremicnine/4-sobno-stanovanje-cudovitim-razgledom-oglas-6385899,14.03.2021_19:37:25
363,6385898,/nepremicnine/2.5-sobno-stanovanje-z-vzhodnim-soncem-pod-pekrsko-oglas-6385898,14.03.2021_19:37:25
364,6385897,/nepremicnine/vrhunsko-3-sobno-stanovanje-pod-pekrsko-gorco-oglas-6385897,14.03.2021_19:37:25
365,6385896,/nepremicnine/4s-stanovanje-z-lozo-in-soncnim-zahodom-oglas-6385896,14.03.2021_19:37:25
366,6385894,/nepremicnine/4.5-sobno-stanovanje-cudovitim-razgledom-oglas-6385894,14.03.2021_19:37:25
367,6385893,/nepremicnine/atraktivno-4s-stanovanje-z-razgledom-oglas-6385893,14.03.2021_19:37:25
368,6385891,/nepremicnine/3.5s-vrhunsko-atrijsko-stan-z-ogromno-zelenico-oglas-6385891,14.03.2021_19:37:25
369,6385889,/nepremicnine/3s-atrijsko-stanovanje-z-zelenico-zahod-oglas-6385889,14.03.2021_19:37:25
370,6385888,/nepremicnine/2.5-sobno-stanovanje-z-vzhodnim-soncem-pod-pekrsko-gorco-oglas-6385888,14.03.2021_19:37:25
371,6385887,/nepremicnine/2s-atrijsko-stanovanje-z-zelenico-oglas-6385887,14.03.2021_19:37:25
372,6385886,/nepremicnine/zanimivo-2-atrijsko-stanovanje-oglas-6385886,14.03.2021_19:37:25
373,6385885,/nepremicnine/3-sobno-stanovanje-cudovitim-razgledom-oglas-6385885,14.03.2021_19:37:25
374,6385883,/nepremicnine/3s-stanovanje-z-vrhunskim-razgledom-oglas-6385883,14.03.2021_19:37:25
375,6385870,/nepremicnine/soncno-prenovljeno-stanovanje-z-balkonom-v-rusah-oglas-6385870,14.03.2021_19:37:26
376,6385850,/nepremicnine/prijetno-stanovanje-v-centru-radelj-ob-dravi-oglas-6385850,14.03.2021_19:37:26
377,6385826,/nepremicnine/prodamo-3-sobno-stanovanja-z-vecjo-parcelo-oglas-6385826,14.03.2021_19:37:26
378,6385824,/nepremicnine/v-blizini-ukc-prodamo-lepo-2-etazno-stanovanje-oglas-6385824,14.03.2021_19:37:26
379,6385823,/nepremicnine/prodamo-obnovljeno-1-sobno-stanovanje-teznem-oglas-6385823,14.03.2021_19:37:26
380,6385822,/nepremicnine/dvoetazni-luksuzni-penthouse-v-centru-maribora-oglas-6385822,14.03.2021_19:37:26
381,6385821,/nepremicnine/prodamo-3-sobno-stanovanje-z-balkonom-oglas-6385821,14.03.2021_19:37:26
382,6385806,/nepremicnine/cudovito-3-sobno-dupleks-stanovanje-teraso-oglas-6385806,14.03.2021_19:37:26
383,6385801,/nepremicnine/stanovanje-pobrezju-oglas-6385801,14.03.2021_19:37:26
384,6385799,/nepremicnine/stanovanje-pobrezju-oglas-6385799,14.03.2021_19:37:26
385,6385796,/nepremicnine/svetlo-stanovanje-z-lepim-razgledom-oglas-6385796,14.03.2021_19:37:26
386,6385758,/nepremicnine/4-sobno-stanovanje-v-ljubljani-oglas-6385758,14.03.2021_19:37:26
387,6385726,/nepremicnine/stanovanje-center-radec-oglas-6385726,14.03.2021_19:37:26
388,6385725,/nepremicnine/vec-stanovanjski-objekt-center-slo-konjice-oglas-6385725,14.03.2021_19:37:26
389,6385715,/nepremicnine/prostorno-stanovanje-mirni-lokaciji-oglas-6385715,14.03.2021_19:37:26
390,6385714,/nepremicnine/prostorno-stanovanje-v-dveh-etazah-oglas-6385714,14.03.2021_19:37:26
391,6385711,/nepremicnine/obnovljeno-stanovanje-v-centru-mesta-oglas-6385711,14.03.2021_19:37:26
392,6385695,/nepremicnine/stanovanje-odlicni-lokaciji-v-celju-oglas-6385695,14.03.2021_19:37:26
393,6385692,/nepremicnine/mansardno-stanovanje-odlicni-lokaciji-oglas-6385692,14.03.2021_19:37:26
394,6385689,/nepremicnine/2-sobno-stanovanje-odlicni-lokaciji-v-celju-oglas-6385689,14.03.2021_19:37:26
395,6385603,/nepremicnine/stanovanje-z-razgledom-okrogarjeva-celje-oglas-6385603,14.03.2021_19:37:26
396,6385524,/nepremicnine/prostorno-stanovanje-celje-brodarjeva-oglas-6385524,14.03.2021_19:37:26
397,6385522,/nepremicnine/zalec-slandrov-trg-obnovljeno-dupleks-stanovanje-oglas-6385522,14.03.2021_19:37:26
398,6385520,/nepremicnine/celje-vrunceva-1-izbrana-lokacija-oglas-6385520,14.03.2021_19:37:26
399,6385514,/nepremicnine/kamnik-fuzine-2-sobno-stanovanje-61.2-m2-oglas-6385514,14.03.2021_19:37:26
400,6385513,/nepremicnine/celje-deckova-cesta-2s-stanovanje-v-hisi-oglas-6385513,14.03.2021_19:37:27
401,6385474,/nepremicnine/celje-otok-ljubljanska-c-stanovanje-76.5-m2-oglas-6385474,14.03.2021_19:37:27
402,6385472,/nepremicnine/zalec-vrbje-prostorno-2s-stanovanje-v-pritlicju-oglas-6385472,14.03.2021_19:37:27
403,6385457,/nepremicnine/prostorno-stanovanje-z-veliko-teraso-ter-vrtickom-oglas-6385457,14.03.2021_19:37:27
404,6385453,/nepremicnine/2-sobno-stanovanje-oglas-6385453,14.03.2021_19:37:27
405,6385449,/nepremicnine/pritlicno-stanovanje-mestinje-oglas-6385449,14.03.2021_19:37:27
406,6385432,/nepremicnine/stanovanje-v-blizini-hofra-oglas-6385432,14.03.2021_19:37:27
407,6385411,/nepremicnine/nedokoncana-garsonjera-v-centru-laskega-oglas-6385411,14.03.2021_19:37:27
408,6385343,/nepremicnine/vecstanovanjski-objekt-oglas-6385343,14.03.2021_19:37:27
409,6385313,/nepremicnine/podstresje-primerno-preureditev-v-stanovanje-oglas-6385313,14.03.2021_19:37:27
410,6385311,/nepremicnine/solastniski-delez-stanovanje-kletjo-in-garazo-oglas-6385311,14.03.2021_19:37:27
411,6385254,/nepremicnine/pritlicno-stanovanje-naprodaj-oglas-6385254,14.03.2021_19:37:27
412,6385223,/nepremicnine/trisobno-stanovanje-v-pritlicju-oglas-6385223,14.03.2021_19:37:27
413,6385212,/nepremicnine/dvostanovanjski-dvojcek-oglas-6385212,14.03.2021_19:37:27
414,6385118,/nepremicnine/prodaja-4-sobnega-stanovanja-fuzine-oglas-6385118,14.03.2021_19:37:27
415,6385107,/nepremicnine/prodaja-3-sobnega-stanovanja-ljubljana-center-oglas-6385107,14.03.2021_19:37:27
416,6385098,/nepremicnine/stanovanje-izjemni-lokaciji-v-kosezah-oglas-6385098,14.03.2021_19:37:27
417,6385080,/nepremicnine/ljubljana-sostro-stanovanje-naprodaj-oglas-6385080,14.03.2021_19:37:27
418,6385078,/nepremicnine/kamnik-2.5-sobno-stanovanje-prodamo-oglas-6385078,14.03.2021_19:37:27
419,6385051,/nepremicnine/4.5-sobno-stanovanje-zelo-dobri-lokaciji-oglas-6385051,14.03.2021_19:37:27
420,6385045,/nepremicnine/cudovita-3-sobno-stanovanje-v-okolici-ljubljane-oglas-6385045,14.03.2021_19:37:27
421,6385043,/nepremicnine/cudovito-3-sobno-stanovanje-v-okolici-ljubljane-oglas-6385043,14.03.2021_19:37:27
422,6385040,/nepremicnine/novogradnja-v-okolici-ljubljane-oglas-6385040,14.03.2021_19:37:27
423,6385039,/nepremicnine/novogradnja-3-sobno-stanovanje-v-okolici-ljubljane-oglas-6385039,14.03.2021_19:37:27
424,6385033,/nepremicnine/cudovito-staromescansko-3-sobno-stanovanje-oglas-6385033,14.03.2021_19:37:27
425,6385031,/nepremicnine/stanovanje-stilom-oglas-6385031,14.03.2021_19:37:28
426,6385028,/nepremicnine/2-sobno-stanovanje-center-idrije-oglas-6385028,14.03.2021_19:37:28
427,6385026,/nepremicnine/atraktivno-2-sobno-stanovanje-idrija-oglas-6385026,14.03.2021_19:37:28
428,6385024,/nepremicnine/2-sobno-stanovanje-idrija-oglas-6385024,14.03.2021_19:37:28
429,6384999,/nepremicnine/enkratno-2-sobno-stanovanje-skofja-loka-oglas-6384999,14.03.2021_19:37:28
430,6384995,/nepremicnine/2-sobno-stanovanje-idrija-oglas-6384995,14.03.2021_19:37:28
431,6384988,/nepremicnine/trisobno-stanovanje-v-podutiku-oglas-6384988,14.03.2021_19:37:28
432,6384979,/nepremicnine/prijetno-trisobno-stanovanje-verovskovi-ulici-oglas-6384979,14.03.2021_19:37:28
433,6384968,/nepremicnine/stanovanje-v-dolenjskih-toplicah-oglas-6384968,14.03.2021_19:37:28
434,6384947,/nepremicnine/4-sobno-stanovanje-v-markantnem-objektu-bezigrad-oglas-6384947,14.03.2021_19:37:28
435,6384945,/nepremicnine/4-sobno-stanovanje-v-markantnem-objektu-bezigrad-oglas-6384945,14.03.2021_19:37:28
436,6384944,/nepremicnine/3.5-sobno-stanovanje-v-markantnem-objektu-bezigrad-oglas-6384944,14.03.2021_19:37:28
437,6384941,/nepremicnine/4-sobno-stanovanje-v-markantnem-objektu-bezigrad-oglas-6384941,14.03.2021_19:37:28
438,6384922,/nepremicnine/4-sobno-stanovanje-v-novem-naselju-podcetrtek-oglas-6384922,14.03.2021_19:37:28
439,6384920,/nepremicnine/3-sobno-stanovanje-vila-urbana-oglas-6384920,14.03.2021_19:37:28
440,6384918,/nepremicnine/4-sobno-stanovanje-v-novem-naselju-podcetrtek-oglas-6384918,14.03.2021_19:37:28
441,6384916,/nepremicnine/3-sobno-stanovanje-v-novem-naselju-podcetrtek-oglas-6384916,14.03.2021_19:37:28
442,6384914,/nepremicnine/3-sobno-stanovanje-v-novem-naselju-podcetrtek-oglas-6384914,14.03.2021_19:37:28
443,6384912,/nepremicnine/2.5-sobno-stanovanje-v-novem-naselju-podcetrtek-oglas-6384912,14.03.2021_19:37:28
444,6384910,/nepremicnine/3-sobno-stanovanje-v-novem-naselju-podcetrtek-oglas-6384910,14.03.2021_19:37:28
445,6384909,/nepremicnine/2.5-sobno-stanovanje-v-novem-naselju-podcetrtek-oglas-6384909,14.03.2021_19:37:28
446,6384903,/nepremicnine/2.5-sobno-stanovanje-v-novem-naselju-podcetrtek-oglas-6384903,14.03.2021_19:37:28
447,6384899,/nepremicnine/3-sobno-stanovanje-v-novem-naselju-podcetrtek-oglas-6384899,14.03.2021_19:37:28
448,6384897,/nepremicnine/3-sobno-stanovanje-v-novem-naselju-podcetrtek-oglas-6384897,14.03.2021_19:37:28
449,6384895,/nepremicnine/3-sobno-stanovanje-v-novem-naselju-podcetrtek-oglas-6384895,14.03.2021_19:37:28
450,6384884,/nepremicnine/2-sobno-stanovanje-oglas-6384884,14.03.2021_19:37:29
451,6384879,/nepremicnine/2-sobno-stanovanje-oglas-6384879,14.03.2021_19:37:29
452,6384877,/nepremicnine/2-sobno-stanovanje-oglas-6384877,14.03.2021_19:37:29
453,6384863,/nepremicnine/bellevue-luksuz-v-mestu-oglas-6384863,14.03.2021_19:37:29
454,6384861,/nepremicnine/stanovanje-odlicni-lokaciji-oglas-6384861,14.03.2021_19:37:29
455,6384859,/nepremicnine/enkratno-stanovanje-v-centru-ljubljane-oglas-6384859,14.03.2021_19:37:29
456,6384857,/nepremicnine/stirisobno-stanovanje-topniski-ulici-oglas-6384857,14.03.2021_19:37:29
457,6384851,/nepremicnine/bellevue-luksuz-v-mestu-oglas-6384851,14.03.2021_19:37:29
458,6384849,/nepremicnine/bellevue-luksuz-v-mestu-oglas-6384849,14.03.2021_19:37:29
459,6384838,/nepremicnine/bellevue-luksuz-v-mestu-oglas-6384838,14.03.2021_19:37:29
460,6384790,/nepremicnine/enosobno-stanovanje-oglas-6384790,14.03.2021_19:37:29
